filename,chroma_C,chroma_Csharp,chroma_D,chroma_Dsharp,chroma_E,chroma_F,chroma_Fsharp,chroma_G,chroma_Gsharp,chroma_A,chroma_Asharp,chroma_B,chroma_allPitches,tonnetz_dim1,tonnetz_dim2,tonnetz_dim3,tonnetz_dim4,tonnetz_dim5,tonnetz_dim6,tonnetz_allDims,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
pop.00085.au,0.35904431343078613,0.3958703875541687,0.5568016171455383,0.369006484746933,0.403913289308548,0.3799956142902374,0.4664064943790436,0.5865885019302368,0.49214431643486023,0.5586355924606323,0.38573265075683594,0.372547447681427,0.4438905,0.09569954878121156,0.1017190791905619,0.13303893725283308,-0.01527656651910908,0.04118564265547017,-0.03479246931787641,0.053595695340515136,2034.9281994030466,2256.560429175156,4185.693302729844,0.12002846,-176.6746368408203,91.98002624511719,-18.933019638061523,28.379066467285156,8.411508560180664,1.1890922784805298,9.130483627319336,1.9923230409622192,11.269268035888672,1.437120795249939,1.9148391485214233,7.728771686553955,5.255246162414551,9.523209571838379,2.654853582382202,-0.9865288138389587,5.950957298278809,14.085582733154297,9.383235931396484,-3.3447914123535156,pop
pop.00076.au,0.4100647568702698,0.505161702632904,0.3564026653766632,0.4055105447769165,0.47013771533966064,0.4964800179004669,0.5786790251731873,0.493683397769928,0.5314858555793762,0.5526341795921326,0.44513019919395447,0.4609726667404175,0.47552854,-0.04387319422556515,-0.07274282010159319,-0.1037742351379883,-0.11132889853866756,-0.028652458102807234,0.04802187925819754,-0.05205828780807087,2902.5435994055083,3289.523907800625,7335.960951094838,0.1722999,-115.92999267578125,53.5013542175293,24.98895263671875,27.42901039123535,25.30577278137207,14.740379333496094,17.832469940185547,8.978283882141113,9.793376922607422,11.896052360534668,6.161752700805664,2.4926304817199707,1.8308171033859253,6.248001575469971,7.251523971557617,3.4625725746154785,1.1498570442199707,7.288023471832275,4.207371711730957,-0.9076574444770813,pop
pop.00027.au,0.3002365231513977,0.37925779819488525,0.4703218936920166,0.32553139328956604,0.3427847921848297,0.3140670657157898,0.4426754415035248,0.4012274146080017,0.33955898880958557,0.41995516419410706,0.3728894293308258,0.4228367507457733,0.37761196,0.08761808158465731,-0.05348366787743141,0.07214305609787326,-0.06978295481067276,0.010997943363325243,-0.014904174274294595,0.005431380680576053,2006.944476457636,2692.759444277672,4608.163756616154,0.105383925,-161.22560119628906,98.37559509277344,16.239046096801758,16.308183670043945,16.710248947143555,9.385071754455566,7.554320335388184,-0.8004832863807678,8.094252586364746,5.070602893829346,-3.1786112785339355,-4.112613677978516,-2.6343331336975098,-7.174967288970947,-1.2940901517868042,-4.429896831512451,-2.9075756072998047,-0.01732577010989189,-1.9117436408996582,-3.9359796047210693,pop
pop.00037.au,0.5543104410171509,0.48206469416618347,0.4842318296432495,0.44543933868408203,0.3602270781993866,0.36685115098953247,0.42015340924263,0.5202145576477051,0.45461392402648926,0.4515777826309204,0.42846888303756714,0.4554729461669922,0.45196876,0.006955779482928601,0.04659183931474264,0.08218604902616551,0.03991412466978225,-0.003830226399038191,0.01037151372756694,0.030364846637024493,2876.4973856225533,2932.807041852761,6293.166045080481,0.13153233,-76.84748840332031,69.97100830078125,1.7648608684539795,14.126389503479004,5.401651382446289,9.564309120178223,5.571624279022217,3.551490068435669,9.637531280517578,7.780882358551025,4.443474769592285,4.104972839355469,5.785012722015381,3.511859178543091,2.7882773876190186,0.42888766527175903,-2.7252020835876465,-1.702904462814331,-0.8378745913505554,-5.914608001708984,pop
pop.00066.au,0.35979872941970825,0.3395640254020691,0.4038502275943756,0.3669874966144562,0.42194268107414246,0.43779709935188293,0.28395625948905945,0.3102095425128937,0.34192201495170593,0.352254182100296,0.32096943259239197,0.313118577003479,0.3543642,0.07668539687291918,0.07974530303845079,-0.05532929202115306,-0.038201610448972786,-0.032861799512760984,-0.005390294139292908,0.0041079506315315605,2023.995104156505,2893.0693638189255,5161.582065237094,0.18123776,-137.1369171142578,93.8602066040039,44.5912971496582,20.13892936706543,18.75924301147461,10.746515274047852,16.218036651611328,4.617097854614258,5.839583396911621,12.42082405090332,0.9411758780479431,4.813663005828857,5.164100646972656,-2.344705820083618,1.2370643615722656,-6.852056503295898,-6.136857509613037,-1.9935495853424072,0.6703149676322937,4.334003925323486,pop
pop.00095.au,0.42610689997673035,0.3333134949207306,0.43071892857551575,0.34950360655784607,0.3726952075958252,0.38706275820732117,0.3069714903831482,0.44110971689224243,0.3675881624221802,0.36408233642578125,0.2844049334526062,0.32620880007743835,0.36581385,0.1354922501083985,0.10487666027473701,-0.01412855208565454,0.046484781532171324,-0.007843541835844767,4.1948839566900274e-05,0.04415392447222894,2364.2885004915042,3115.524214512252,6170.57000888196,0.20404299,-113.20561218261719,85.36107635498047,41.000057220458984,19.765810012817383,13.428536415100098,2.9634556770324707,14.5453462600708,-2.933279514312744,8.74323844909668,4.120234966278076,-5.924676895141602,-3.694732427597046,-8.270472526550293,-10.48386287689209,-10.903358459472656,-9.960967063903809,-7.99093770980835,-2.049069881439209,3.489441394805908,-2.2402617931365967,pop
pop.00052.au,0.4187864661216736,0.41753122210502625,0.46752914786338806,0.5517486929893494,0.6277551651000977,0.5849555730819702,0.5534483194351196,0.549182653427124,0.5356538891792297,0.54830002784729,0.5008394122123718,0.5188301205635071,0.5228801,-0.008940326850930783,-0.008391129503068737,0.04479920415154433,-0.008414240457457853,-3.924015718775453e-05,0.01014434366036072,0.004859768473876552,3021.4662543584614,3272.7060689841646,7312.246116408062,0.212132,-131.61817932128906,41.483116149902344,15.165149688720703,17.758987426757812,16.391599655151367,13.200573921203613,26.1610107421875,12.581534385681152,16.95997428894043,21.283784866333008,2.856473445892334,4.5217084884643555,-1.2292704582214355,2.111912488937378,12.355456352233887,13.807276725769043,16.212200164794922,11.09148120880127,2.348659038543701,-2.6909265518188477,pop
pop.00003.au,0.3730296790599823,0.3387504816055298,0.5640997886657715,0.36754998564720154,0.2707018554210663,0.3219573497772217,0.38615939021110535,0.7105024456977844,0.4413394033908844,0.4023943543434143,0.32879844307899475,0.41356030106544495,0.40990362,0.17734606505154046,0.2793919081717736,0.13852496457135638,-0.0727258401693115,0.01552916254973561,-0.04822154056420581,0.08164078660181474,1362.4745885073664,1768.7140599742006,2759.4808131525524,0.097501636,-192.65272521972656,137.74253845214844,-22.65782928466797,43.705848693847656,25.121307373046875,-1.9780137538909912,16.952743530273438,-3.37317156791687,7.36266565322876,10.493803977966309,-6.663299560546875,3.666614294052124,-9.524494171142578,2.3469130992889404,-1.9119013547897339,-0.100490503013134,5.982992649078369,-2.111467123031616,6.429288864135742,-4.171008586883545,pop
pop.00081.au,0.45046111941337585,0.32306423783302307,0.40916022658348083,0.3304380476474762,0.4069056212902069,0.536232590675354,0.35431912541389465,0.4210398197174072,0.3167291283607483,0.37989094853401184,0.2537729740142822,0.25769490003585815,0.3699757,0.07540798693652748,0.18549251329275424,-0.09179775497558466,0.04139748056205245,-0.030471698756939003,0.013477561672611412,0.032251014788570204,1667.7885936388832,2402.18321216988,3761.807286379785,0.06876223,-212.94088745117188,112.73246765136719,21.294565200805664,21.02924156188965,4.461835861206055,-0.5115771293640137,-2.8240602016448975,-1.8473981618881226,-5.500884532928467,-3.01338791847229,3.899900436401367,-7.204726219177246,-3.1496741771698,-12.477299690246582,-7.6675519943237305,-5.58603572845459,-13.229317665100098,-2.767444372177124,-4.745020866394043,-0.1071111261844635,pop
pop.00023.au,0.45636603236198425,0.3627389073371887,0.4042092263698578,0.4088914692401886,0.4726530909538269,0.40087059140205383,0.3425295948982239,0.4554622769355774,0.3682425618171692,0.35005301237106323,0.31673097610473633,0.3814920485019684,0.39335328,0.10099063423304645,0.05807941004521213,0.03747140979992142,0.05029255513689555,0.013215821899409397,0.008580313770933122,0.04477169081423624,3002.1693688223036,3201.194628182176,7063.265332710992,0.116398625,-129.3132781982422,64.50414276123047,25.519376754760742,17.056137084960938,12.176934242248535,9.50310230255127,11.003164291381836,-1.0403236150741577,8.089461326599121,5.808173179626465,-3.4021620750427246,1.8023239374160767,-0.8836414813995361,-0.6320191621780396,1.241702675819397,-2.5665202140808105,-2.533421516418457,-2.6798346042633057,1.3145967721939087,-0.02502177096903324,pop
pop.00072.au,0.5031801462173462,0.4225103259086609,0.4595005512237549,0.45010289549827576,0.4270085096359253,0.46617206931114197,0.4296863079071045,0.5348104238510132,0.5464290380477905,0.4783463478088379,0.5238177180290222,0.5266505479812622,0.48068455,-0.02779112033798392,-0.038558155874021456,-0.012182309844712354,-0.008635611011886915,0.0035459443333193796,0.0035755343843980433,-0.013340953058481252,2278.9418605095357,2419.3459681585045,4697.877109465632,0.1362797,-64.03043365478516,94.74552917480469,-21.89858627319336,7.773156642913818,-3.066849946975708,0.5900647640228271,2.246805191040039,3.154589891433716,-1.9049575328826904,-0.16228535771369934,-5.8252997398376465,-3.248490571975708,-1.1458464860916138,0.34956249594688416,-0.5778253674507141,-0.5063913464546204,1.8229914903640747,3.7904415130615234,0.9728211760520935,-5.165146827697754,pop
