filename,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,genre
pop.00027.au,0.3002365231513977,0.37925776839256287,0.4703218936920166,0.32553139328956604,0.3427847921848297,0.3140670955181122,0.44267547130584717,0.4012274742126465,0.33955898880958557,0.41995516419410706,0.3728894293308258,0.4228367507457733,0.0876180789724644,-0.05348366757362438,0.07214304913924419,-0.06978295775589936,0.010997941022898453,-0.014904172935653447,pop
pop.00037.au,0.5543104410171509,0.48206469416618347,0.4842318892478943,0.4454393982887268,0.360227108001709,0.3668511211872101,0.42015331983566284,0.5202145576477051,0.45461392402648926,0.4515777826309204,0.42846888303756714,0.4554729461669922,0.006955780066737534,0.046591836050066844,0.08218605126335647,0.03991412469355151,-0.003830230618605677,0.010371512939760238,pop
pop.00066.au,0.35979875922203064,0.3395640254020691,0.4038502275943756,0.3669874966144562,0.42194268107414246,0.4377971589565277,0.28395625948905945,0.3102095425128937,0.34192201495170593,0.352254182100296,0.32096943259239197,0.313118577003479,0.07668539188836668,0.07974529915162461,-0.05532929948866025,-0.038201611292421146,-0.03286179926340446,-0.005390292622472393,pop
pop.00095.au,0.42610689997673035,0.333313524723053,0.43071895837783813,0.34950360655784607,0.3726952075958252,0.38706275820732117,0.3069714903831482,0.44110971689224243,0.3675881326198578,0.36408233642578125,0.2844049334526062,0.32620880007743835,0.13549224762928455,0.10487665489026503,-0.01412855184219976,0.04648478031129602,-0.007843542442471929,4.194971884921501e-05,pop
pop.00052.au,0.41878652572631836,0.41753122210502625,0.46752920746803284,0.5517486929893494,0.6277551651000977,0.584955632686615,0.5534483194351196,0.549182653427124,0.5356538891792297,0.5483000874519348,0.5008394122123718,0.5188301205635071,-0.00894031757921163,-0.00839113177826481,0.044799202190220766,-0.008414240895388345,-3.923897668195189e-05,0.010144341102825041,pop
pop.00003.au,0.3730296790599823,0.3387504816055298,0.5640998482704163,0.3675500154495239,0.2707018554210663,0.3219573497772217,0.38615939021110535,0.7105023860931396,0.4413394033908844,0.4023943543434143,0.32879841327667236,0.41356030106544495,0.17734606617057658,0.2793919055133885,0.13852496349381688,-0.0727258426773279,0.015529163983808445,-0.04822153833781905,pop
pop.00081.au,0.45046111941337585,0.32306423783302307,0.40916022658348083,0.3304380178451538,0.4069056212902069,0.536232590675354,0.35431912541389465,0.4210398197174072,0.3167291283607483,0.37989091873168945,0.25377294421195984,0.25769487023353577,0.0754079889531454,0.18549251271163167,-0.09179775629369782,0.04139747925798476,-0.030471699210272013,0.013477561986023427,pop
pop.00023.au,0.45636603236198425,0.3627389073371887,0.404209166765213,0.408891499042511,0.4726530909538269,0.40087059140205383,0.34252962470054626,0.4554622769355774,0.3682425618171692,0.35005301237106323,0.31673097610473633,0.38149207830429077,0.10099063333009332,0.05807940693339071,0.03747140779394047,0.05029255370929977,0.01321582089980013,0.008580315787898349,pop
pop.00072.au,0.503180205821991,0.4225103259086609,0.4595005214214325,0.45010289549827576,0.4270085096359253,0.4661720395088196,0.4296863079071045,0.534810483455658,0.5464290380477905,0.47834640741348267,0.5238177180290222,0.5266504883766174,-0.027791118008647593,-0.03855815279211367,-0.012182306646667319,-0.0086356107770755,0.003545943194295024,0.0035755335812853823,pop
pop.00046.au,0.4269466698169708,0.4044930040836334,0.36232736706733704,0.4079088568687439,0.3913876414299011,0.49959805607795715,0.3566974401473999,0.47290709614753723,0.5193690657615662,0.3817770779132843,0.4092525839805603,0.3486687242984772,-0.07090514514424127,0.03915359184508863,-0.036835055152200764,0.07220860068633721,-0.0057445458069644234,-0.012803902147821815,pop
pop.00017.au,0.3998674154281616,0.4912089407444,0.3689984083175659,0.4555044174194336,0.3702891170978546,0.4068029522895813,0.6273548603057861,0.4445611834526062,0.4018819034099579,0.39030221104621887,0.44385573267936707,0.42368707060813904,-0.053255589745042534,-0.23595115419117144,0.03137042568974929,-0.15195712857258098,0.015695462704585234,0.05681417974683385,pop
pop.00007.au,0.18295931816101074,0.28341662883758545,0.447810560464859,0.22137363255023956,0.12728311121463776,0.13074493408203125,0.17604222893714905,0.2024005502462387,0.21219684183597565,0.49763521552085876,0.3331042528152466,0.20550352334976196,0.14642224349065164,-0.0042184032730329,-0.12229758848336063,-0.1267257896097117,-0.007083879050966904,0.015552813848909169,pop
pop.00056.au,0.4516662359237671,0.47417834401130676,0.4499627351760864,0.5491665601730347,0.47550201416015625,0.397022545337677,0.3794761598110199,0.4539105296134949,0.6138726472854614,0.5616923570632935,0.445469468832016,0.42683786153793335,-0.061690691234250326,-0.012655148281305716,0.03235649798830344,0.10156087038105054,-0.0024305751594256133,-0.009152574814464935,pop
pop.00062.au,0.22601549327373505,0.2287369668483734,0.25896406173706055,0.3126819431781769,0.2644982933998108,0.25264090299606323,0.2790287435054779,0.4633961319923401,0.6908533573150635,0.40567344427108765,0.28514474630355835,0.29035505652427673,-0.093357913341047,-0.010124658403043886,0.09998389751681357,0.06334912058035135,-0.0047958775872614145,-0.025707931679148394,pop
pop.00033.au,0.5449846982955933,0.350976824760437,0.3880206048488617,0.3377131223678589,0.39121896028518677,0.43018442392349243,0.44792017340660095,0.5320003628730774,0.404178261756897,0.4189033806324005,0.35393571853637695,0.4763958156108856,0.0642437195984518,0.0987195738978478,0.038766695395737134,0.07945480201845691,-0.0074226382262848846,0.00505459520647813,pop
pop.00091.au,0.4326867163181305,0.4921499192714691,0.39429110288619995,0.4292527437210083,0.3577905297279358,0.4062938392162323,0.5192269086837769,0.41812095046043396,0.428470253944397,0.36396074295043945,0.4348725974559784,0.41776227951049805,-0.04550385665080495,-0.11199147672647879,-0.011000399184625921,-0.01872994342915392,0.01064166227819948,-0.0025378288124952297,pop
pop.00028.au,0.3218027353286743,0.24333706498146057,0.36531469225883484,0.4600415527820587,0.3090392053127289,0.35427069664001465,0.30343157052993774,0.4589681029319763,0.34239330887794495,0.30195245146751404,0.4330669045448303,0.29974791407585144,-0.08489069025522658,0.10645737290323064,0.07701420416149368,-0.0022007566404929056,0.0017124531641281614,0.003308919623417891,pop
pop.00079.au,0.40528029203414917,0.4967261850833893,0.33640339970588684,0.34178978204727173,0.3445000648498535,0.2955045700073242,0.4067879319190979,0.28426888585090637,0.255533367395401,0.2009384036064148,0.3187377154827118,0.536571741104126,-0.004560570729900963,-0.11222247687719393,0.018313631653779708,0.012540926365937968,0.002778384504679839,-0.017450679892570372,pop
pop.00069.au,0.517329216003418,0.40375521779060364,0.447053998708725,0.5138709545135498,0.6827663779258728,0.47510138154029846,0.4212428331375122,0.4236762225627899,0.44540977478027344,0.4837580919265747,0.5091403722763062,0.6401311755180359,0.012184135097056398,-0.027636763209210675,0.0255933303259202,0.025519988585295063,0.015336899948921892,-0.002164120333195732,pop
pop.00038.au,0.3209580183029175,0.44713714718818665,0.3371378481388092,0.4100762903690338,0.48883315920829773,0.36075007915496826,0.4053409993648529,0.35647836327552795,0.5366018414497375,0.436646968126297,0.3574898838996887,0.3504828214645386,0.044773155371708034,-0.06038548980786956,-0.08980123281885126,0.02752842198141122,0.015566857280737981,0.0023937649749023885,pop
pop.00018.au,0.474438339471817,0.3862727880477905,0.3673582375049591,0.48578181862831116,0.39259928464889526,0.36721476912498474,0.3067304491996765,0.42945021390914917,0.5332221388816833,0.38102206587791443,0.41737207770347595,0.37864044308662415,-0.10381188123619911,0.03759068289652046,0.01573167413138887,0.055791829602485944,0.004184161886508518,0.006960343003196684,pop
pop.00049.au,0.2730422914028168,0.3933505415916443,0.2520065903663635,0.3111114203929901,0.22763024270534515,0.3447854816913605,0.417850136756897,0.29490283131599426,0.38990986347198486,0.31771278381347656,0.34991922974586487,0.301089882850647,-0.24376342771738166,-0.2640476942535254,-0.009730441648655743,-0.08909208304536864,0.00020342995643939625,0.038414377044621285,pop
pop.00059.au,0.4556562900543213,0.476397842168808,0.45314618945121765,0.5538044571876526,0.48024827241897583,0.3999483287334442,0.38061413168907166,0.4529169797897339,0.6125279664993286,0.5636571049690247,0.44738638401031494,0.4308808743953705,-0.06142245254833234,-0.012129046593884167,0.035126736946187745,0.10147592446810728,-0.0018703599963479473,-0.009039141019040603,pop
pop.00008.au,0.3686157166957855,0.38456544280052185,0.41135352849960327,0.6037188768386841,0.45576027035713196,0.4011440575122833,0.33865806460380554,0.34271055459976196,0.5286704301834106,0.37144342064857483,0.3380086421966553,0.29993605613708496,-0.21542373619347768,-0.04865032367339226,0.002546750332465449,0.027938271387230207,-0.002782853518507141,0.020191291709627152,pop
pop.00019.au,0.4867618978023529,0.3867388367652893,0.49564749002456665,0.49854418635368347,0.31750327348709106,0.2853390574455261,0.2972627580165863,0.4751253128051758,0.2972033619880676,0.2459743171930313,0.36745914816856384,0.36559364199638367,-0.008879721924392498,0.12534907567396325,0.10494475024813538,-0.009838021363939353,0.003918711762054727,0.013641960731630452,pop
pop.00048.au,0.5633130669593811,0.5011641979217529,0.588146984577179,0.4147759974002838,0.3726293444633484,0.3828175365924835,0.3769955039024353,0.4755668342113495,0.429654985666275,0.5217751264572144,0.4637625217437744,0.4891575574874878,0.0855606073090094,0.054715668184619856,0.03117143332364707,0.013330931168075443,0.04123039794846406,-0.03631616724483604,pop
pop.00058.au,0.4025763273239136,0.5361743569374084,0.4005669951438904,0.27948740124702454,0.2530883848667145,0.23125658929347992,0.34641677141189575,0.2654774487018585,0.36662769317626953,0.3717938959598541,0.2812005877494812,0.3445332646369934,-0.015907775871369205,-0.14897671119644834,-0.11743718449117103,-0.011061178634846678,0.015605507984557478,-0.005082831381746679,pop
pop.00009.au,0.4116414487361908,0.5412409901618958,0.4128662049770355,0.43760454654693604,0.42456290125846863,0.376971572637558,0.5236552357673645,0.4097740352153778,0.4324963092803955,0.46730247139930725,0.5129991173744202,0.5047826170921326,0.00938955770114416,-0.09956578622699433,0.020895683043113965,-0.031641063439585615,0.010704520163070906,0.006337682985933322,pop
pop.00029.au,0.3696463108062744,0.46934691071510315,0.33672991394996643,0.36936816573143005,0.3380905091762543,0.3375868797302246,0.3282662034034729,0.3539865016937256,0.44737330079078674,0.3054989278316498,0.3234618902206421,0.2769365608692169,-0.09437942030555295,-0.07518197495525165,-0.07062120299443479,-0.04233159107708558,0.017436602521595405,0.018695064631455722,pop
pop.00078.au,0.4079269468784332,0.44812336564064026,0.4443953335285187,0.49174490571022034,0.3755345940589905,0.35816457867622375,0.4669574499130249,0.46853187680244446,0.6190834641456604,0.5028295516967773,0.45000582933425903,0.42664748430252075,-0.062168126561398154,-0.039136982709161675,0.04601710409499329,0.03887348580343408,-0.01253418403093896,-0.008068306238947998,pop
pop.00068.au,0.3457673192024231,0.39692050218582153,0.45723482966423035,0.4441184997558594,0.44702643156051636,0.40205463767051697,0.5572286248207092,0.34792834520339966,0.32460179924964905,0.3915048837661743,0.3699718713760376,0.4046436846256256,0.0929332053318517,-0.04397462203876161,0.02383114567944126,-0.1462457332636208,-0.028148365484472235,0.011397676572653092,pop
pop.00039.au,0.3900039494037628,0.3441585898399353,0.31432420015335083,0.4259186089038849,0.4463905096054077,0.3264261782169342,0.34464898705482483,0.3151553273200989,0.4579373300075531,0.3846193552017212,0.37677207589149475,0.48229777812957764,0.12694077127455058,-0.1426331829921583,0.0430614436394624,0.14075961764988307,0.020812070035925688,-0.0067753520991749696,pop
pop.00088.au,0.3663841187953949,0.43803632259368896,0.57131427526474,0.44444361329078674,0.41602209210395813,0.40214425325393677,0.42796194553375244,0.42716744542121887,0.385768860578537,0.5116817951202393,0.4054268002510071,0.38022834062576294,0.10835706121328208,0.028277714187630514,-0.021308003643157533,-0.07979952875302927,-0.022244047375870966,-0.0032815514011733282,pop
pop.00098.au,0.48613691329956055,0.36511439085006714,0.4202231764793396,0.3947465717792511,0.427497923374176,0.2719413638114929,0.2999701201915741,0.41673800349235535,0.3882535398006439,0.460073858499527,0.38197532296180725,0.47727590799331665,0.09540304369031359,0.020843482896905314,0.02683979057838699,0.06785255434439559,0.004816614771632159,0.015780376759663876,pop
pop.00089.au,0.36976417899131775,0.4307521879673004,0.614761233329773,0.4489003121852875,0.4537867605686188,0.45763474702835083,0.5239962935447693,0.4170584976673126,0.35848963260650635,0.45676594972610474,0.3672105073928833,0.3450493812561035,0.06084856255138576,0.029332859157791765,-0.04958732465926016,-0.0738227663522807,-0.010790348263672317,0.004583412964309002,pop
pop.00099.au,0.3551451563835144,0.38723716139793396,0.2813519239425659,0.3095778822898865,0.41893601417541504,0.2929168939590454,0.35822591185569763,0.3344070613384247,0.4342096149921417,0.3700995147228241,0.33754298090934753,0.4460762143135071,0.06703084343320066,-0.194166287638584,-0.0021703092392884524,0.05791912955676377,0.013154451586894168,0.020560483856066177,pop
pop.00041.au,0.2279379665851593,0.21573792397975922,0.406893253326416,0.32730188965797424,0.20763055980205536,0.4090547263622284,0.26182010769844055,0.2503693699836731,0.19469092786312103,0.27559933066368103,0.37548020482063293,0.23562504351139069,-0.07910084586231092,0.2456169244916441,-0.04076733809124403,-0.15011352616504894,-0.020717085690860237,-0.018783130160576422,pop
pop.00010.au,0.308939665555954,0.41892269253730774,0.31748121976852417,0.3178688585758209,0.49530819058418274,0.3815285563468933,0.40786099433898926,0.3210035264492035,0.40179643034935,0.48340126872062683,0.3348454535007477,0.34714004397392273,0.2086409655988266,-0.13343961871118512,-0.13504142842647382,-0.021271418090420255,0.02509941603863989,0.054081442455765814,pop
pop.00024.au,0.3589239716529846,0.4472222328186035,0.3490356504917145,0.39470839500427246,0.4625081717967987,0.37377169728279114,0.439776748418808,0.42213860154151917,0.5127317309379578,0.44014036655426025,0.33427929878234863,0.3980456590652466,0.03979458544030844,-0.1362689649752213,-0.022664318671515273,0.0076471483464548105,0.002922188281829493,0.009719769600584351,pop
pop.00075.au,0.41068777441978455,0.4707351624965668,0.4785502254962921,0.3854961693286896,0.41590020060539246,0.33930739760398865,0.46941307187080383,0.3333679437637329,0.32575637102127075,0.3887830078601837,0.40213873982429504,0.49195554852485657,0.0839234703975757,-0.06878301366290676,0.004512956326327144,-0.09282060650487746,-0.011444687212015182,-0.004597794354770095,pop
pop.00086.au,0.2460414469242096,0.3333856761455536,0.4215227961540222,0.29740893840789795,0.41508933901786804,0.2949095368385315,0.47990697622299194,0.5316716432571411,0.4045117497444153,0.5222784280776978,0.3397877514362335,0.3654628098011017,0.12993562595487237,-0.012042468109139861,0.027564465537183076,-0.056077928638139055,0.02960592999242202,-0.002875146438595903,pop
pop.00096.au,0.28870490193367004,0.2757357656955719,0.32040002942085266,0.32792332768440247,0.3239253759384155,0.44378840923309326,0.39103370904922485,0.34325486421585083,0.2635316848754883,0.3507809042930603,0.4595923125743866,0.2904108166694641,-0.1322543355481123,0.19630102680549574,-0.015440933609112148,-0.06804959658891335,-0.021406201671525196,-0.022775635687367485,pop
pop.00065.au,0.3532651960849762,0.23276634514331818,0.23716937005519867,0.23720210790634155,0.28912410140037537,0.4508536159992218,0.39425474405288696,0.497666597366333,0.3903450667858124,0.37749579548835754,0.3966682255268097,0.29414039850234985,-0.05943846413141956,0.17682071023077658,-0.0441831026909829,0.021337817380188282,-0.016103163406130928,-0.019527998751901608,pop
pop.00034.au,0.35779982805252075,0.26544544100761414,0.3487512469291687,0.30385348200798035,0.29862165451049805,0.47524529695510864,0.29922863841056824,0.3152227997779846,0.2666517198085785,0.39702996611595154,0.4743725061416626,0.2893402874469757,0.005223545167336249,0.2351184833035046,-0.09856595227542378,-0.03834974513751517,0.01200183416660141,4.5557505482213464e-05,pop
pop.00000.au,0.3835270404815674,0.3272169530391693,0.389800488948822,0.3257213234901428,0.4620560109615326,0.4804469347000122,0.3397778272628784,0.4791315793991089,0.4007170796394348,0.4114338755607605,0.33825042843818665,0.33776408433914185,0.05736864508149795,0.11347686631314158,-0.011345564644518849,-0.0015575087028545887,0.02027411889675335,-0.00210283945850467,pop
pop.00051.au,0.41928935050964355,0.4749447703361511,0.5471357107162476,0.4212130904197693,0.4414771497249603,0.43262583017349243,0.4765494763851166,0.5810177326202393,0.4196997880935669,0.4015771150588989,0.3757324814796448,0.37299999594688416,-0.018937549247414816,0.12124150831929088,-0.05838885097868893,0.05284557399417018,-0.008097175413500387,-0.04091117605196033,pop
pop.00071.au,0.37904971837997437,0.3872392475605011,0.5467226505279541,0.4881264567375183,0.5031340718269348,0.4261709749698639,0.4222584068775177,0.5205481648445129,0.39691880345344543,0.41296273469924927,0.41915130615234375,0.4641103446483612,0.10093459965617746,-0.007260216737982733,0.05182153199513403,0.03860374788011078,0.013070496138081348,-0.01521217966382373,pop
pop.00020.au,0.5206366777420044,0.3345378637313843,0.4229520261287689,0.46031299233436584,0.34680578112602234,0.3947715759277344,0.3766993284225464,0.5040985345840454,0.41429781913757324,0.3755456209182739,0.4150612950325012,0.3822042942047119,-0.044308903659215325,0.08620074170548357,0.038356948064817147,0.03883068383673496,-0.004196875922431313,0.016760012650270283,pop
pop.00082.au,0.5788321495056152,0.4060239791870117,0.35509899258613586,0.322957843542099,0.4103894531726837,0.4092184901237488,0.4587833881378174,0.4553738236427307,0.41969171166419983,0.5170385837554932,0.5830180048942566,0.627669095993042,0.06600803950636462,-0.09949322206310639,0.04558232607793891,-0.020321608950331634,-0.027021243361542213,0.0020695254447951274,pop
pop.00014.au,0.5171508193016052,0.5005011558532715,0.47068560123443604,0.5539353489875793,0.41259294748306274,0.3390912115573883,0.30473849177360535,0.37444791197776794,0.41391825675964355,0.3789357841014862,0.4165763258934021,0.42942559719085693,-0.07713647804270193,0.019847415621985214,0.010922403509129612,0.08341663518138309,-0.009244361807232102,0.006952606850863371,pop
pop.00045.au,0.42126765847206116,0.40148547291755676,0.3599680960178375,0.4066270589828491,0.38876739144325256,0.5051565170288086,0.3611171841621399,0.4683302640914917,0.5160045623779297,0.37732061743736267,0.40401047468185425,0.34372392296791077,-0.07255921936919082,0.03841954091043754,-0.037408891517873646,0.07338646838293107,-0.006117371846799031,-0.012412099797409726,pop
pop.00055.au,0.45649614930152893,0.41816866397857666,0.38871240615844727,0.36836591362953186,0.34094715118408203,0.31135961413383484,0.3306330442428589,0.4070405662059784,0.5303870439529419,0.5701018571853638,0.5233193039894104,0.5513066053390503,-0.09340365342381458,-0.03485340346371667,0.07598292715098387,0.12161633895014318,-0.03174644553308413,-0.05219530106658276,pop
pop.00004.au,0.38014766573905945,0.35780051350593567,0.427030473947525,0.3334311246871948,0.3956974744796753,0.32681870460510254,0.34935620427131653,0.39353349804878235,0.422536700963974,0.476582795381546,0.3589262366294861,0.39097994565963745,0.12243158281752504,0.02251392183255366,0.003615414591942393,-0.017886254610169912,-0.004848421631245248,-0.00010917344590108864,pop
pop.00092.au,0.5666817426681519,0.4688308537006378,0.45369023084640503,0.3632374107837677,0.3965105712413788,0.436671644449234,0.4897598922252655,0.561179518699646,0.5136047601699829,0.5050269961357117,0.5247309803962708,0.5689966082572937,-0.02482471214113159,0.07224598962062291,0.006489563247870189,3.052977967458238e-05,0.016292608412349113,-0.008806734667638488,pop
