TSNE_1,TSNE_2,TSNE_3,genre
-7.142439,-19.065916,-6.6077266,2
6.384521,9.338976,-0.5701087,0
-0.7596214,-5.677315,4.9030957,7
1.2752507,23.891874,6.4590497,0
-3.0933113,19.515705,-0.7356782,0
-16.317993,-13.333793,3.1826205,7
-17.21476,-4.13651,-3.170765,7
-7.3511224,-9.833764,-5.613254,6
-5.4194603,-1.4697579,5.526681,4
21.836088,-0.7393164,-2.0361383,5
13.035629,-6.3982515,-6.038131,9
-18.805065,-5.1587644,-3.560569,1
21.153605,-3.2553854,-4.634589,5
-0.61933935,17.089941,3.7327068,0
-14.686969,-6.8571286,1.2694613,7
4.045116,8.012614,8.121184,6
1.7137275,16.844452,7.1925845,0
4.2372584,7.444868,2.5510612,0
-9.094753,-18.00952,0.8685282,6
-7.501276,14.701539,1.7475817,1
-11.788512,-8.557035,-2.8943818,2
-4.0078397,-2.2030318,4.0473795,6
19.823763,-1.4501663,-3.2388704,5
0.10682792,3.3280065,0.96753496,9
7.3749323,9.620476,-0.27703506,2
14.686442,-1.3890376,-2.2482939,9
-1.0209131,16.377602,7.7102895,2
-8.189889,-8.746787,-10.818018,6
1.3534495,9.371746,-0.049573526,9
-8.511772,-8.384849,6.0404506,2
-5.888451,-9.929059,-6.8393226,6
-4.2653546,-10.6965475,-7.6273284,6
-16.076365,-16.44638,-4.3384333,1
2.6983218,19.70285,3.8928926,0
-9.21082,-11.025865,-2.6672964,2
-6.239339,-12.886946,-10.601233,3
-11.204417,-13.073258,-0.19068603,6
4.903024,5.507353,1.6128812,4
7.2225223,6.67481,7.6419606,8
13.448169,-4.9512906,1.862449,5
19.230997,-0.80607367,3.613556,5
1.6770848,10.544405,2.2610302,6
0.20185736,24.956032,5.651329,0
-5.3214526,-16.183573,-10.671046,3
9.320874,-12.430611,-1.1085495,3
-21.028685,-8.5671625,2.282056,1
0.5011689,-10.728045,0.43032148,2
0.98041165,14.103983,1.9065741,7
3.374775,9.078438,4.697813,6
0.93273556,25.042906,-2.042465,2
-7.1731334,0.6352705,-0.5003623,4
12.762854,-8.999423,-2.671112,9
2.9301968,14.066407,1.7926706,7
-1.1086102,-8.823655,5.7259245,8
-0.6285482,-13.269512,-3.6250138,8
3.605008,11.091411,6.386243,6
-10.855545,-13.286263,3.3101554,2
-4.3351955,-15.302561,-3.5078409,6
19.271738,-3.4788332,2.4113855,5
-9.9117565,-3.8059099,-1.6857334,1
4.2180705,15.3076315,1.0031842,7
3.6978347,6.8263507,-5.128123,5
8.761414,-4.96815,1.3093059,8
7.3315573,14.658933,1.9411905,0
-4.350295,-2.2099605,10.317604,8
-5.663736,23.551773,2.7442384,7
3.423939,5.1758456,-5.122047,2
17.881609,-2.8626876,0.8330917,5
0.6550864,17.042856,9.189307,2
7.9947686,-15.097643,8.458172,3
15.186868,-6.771038,-4.0239916,9
-2.7701726,15.871934,4.798358,2
-7.855568,-5.4655185,-4.757309,6
4.3248973,19.443594,5.391467,0
-2.8372352,-0.83133584,-3.6833596,4
2.7609298,-8.01462,-5.9697275,1
-2.9573934,-9.812218,6.822227,6
4.8153896,11.220045,6.9859395,6
16.323418,6.8749633,-0.86755204,8
-0.4833659,7.240762,0.004649135,4
12.766776,5.5142365,1.8134238,9
-2.159559,20.244654,2.1575286,7
11.030485,12.934251,2.7168,0
-9.992933,-5.555755,2.1485462,2
0.65780604,-9.358331,0.15806125,2
-11.305359,-11.811757,3.0413978,2
-17.095093,-7.205683,0.7585727,1
11.971377,0.03218445,4.1972275,8
10.154227,-9.054971,-4.6314454,3
1.511722,23.532532,3.3294685,0
2.1063926,5.3817253,1.6962359,8
15.214644,-7.082686,6.162173,5
9.343758,9.572527,-0.5839596,9
-7.801418,-12.618001,-4.9264736,6
-5.187877,16.570505,3.5247009,7
-13.303038,-16.679058,2.0107603,2
-12.946842,-9.386373,1.0411322,2
14.245213,2.851393,-2.593857,4
4.2106133,25.072672,0.16684516,2
-1.5065062,-11.291169,-4.339292,8
-4.084814,14.3102865,1.4217837,7
-8.316251,-5.330357,0.87105995,3
13.829238,2.6599698,-1.3214446,5
0.1285119,-6.7281218,-1.4336662,9
-6.406401,14.625042,1.691114,6
2.8173091,-14.236979,2.7353847,8
10.867049,-9.3593,4.148334,5
3.4428651,17.601007,6.853046,6
12.40457,0.582431,-0.0024094887,6
-4.0941067,-9.590992,3.6588483,3
-8.558956,-10.256504,-3.3505096,6
-19.280418,-13.532324,-3.7982283,1
-19.600273,-13.382016,-3.7076483,1
-4.271627,-3.904689,-6.9775043,8
11.051243,-4.6787286,0.2490247,5
13.152028,-9.938479,0.6973871,9
0.6680092,17.192905,7.6460257,2
1.6569428,-3.369769,-2.004321,6
-0.3419211,22.456223,0.30254227,0
-2.4519372,-8.826891,5.8575335,6
3.8309789,10.86603,10.589254,4
4.839774,10.062162,8.482596,8
23.830196,-1.3874048,3.5045326,5
-2.653631,-14.104265,-5.7554855,6
-9.995283,-12.221688,-1.870441,6
3.8448513,10.834329,10.738965,0
17.09003,-6.796718,0.52382404,5
-5.1055603,-0.2675177,5.4477277,4
0.6374578,18.709906,-1.8374268,0
-1.2520872,17.390146,-7.6241493,0
-3.7806854,-12.00188,-2.6202145,8
-3.616744,-10.648375,7.389668,6
-18.211496,-3.5574713,-0.21481779,7
-21.360699,-8.460158,-2.0320246,1
8.750095,10.834511,2.8474014,6
-14.119204,-1.1374109,-0.610685,7
17.97487,-0.44440937,4.619494,8
18.420404,-9.1444645,-1.9202198,5
-2.4643192,18.917656,-1.357068,7
-7.6988077,1.9389837,-0.4203299,4
0.43982986,22.278591,-4.1429067,8
-2.491218,-8.1294365,-6.3007083,6
4.428021,12.77252,3.9858937,0
11.821917,5.688482,1.7913126,9
-4.3290596,-8.0830555,-8.0779505,6
-1.461328,-2.5585284,0.27702513,4
4.083768,7.4919558,6.198846,2
-16.41641,-14.053682,-5.2671175,1
-14.064562,-3.4618616,3.2168765,7
8.230554,-3.9047039,-6.854662,5
-7.23526,2.8337638,1.6862056,4
-3.79844,11.355931,2.638354,7
-4.5725374,20.337122,0.60210544,7
-16.072044,-6.944174,-3.9058075,4
-13.826795,-16.75276,2.199663,7
0.48534518,15.9348345,1.0085769,7
1.3486782,19.137087,4.2015295,0
20.916565,-0.9735581,2.3199742,5
-0.99663866,20.530935,3.3002944,0
8.138262,-8.823156,1.038655,3
-13.375103,-13.080535,-8.469698,1
2.8322248,18.570326,4.908675,0
-4.6851964,15.932042,7.409839,7
-2.8904564,18.874369,-2.9099572,0
4.975167,4.549026,0.85168517,0
2.1210585,-2.382324,2.0021405,3
12.193235,-5.375612,1.4727829,5
14.3956375,-3.7011273,-4.4681025,9
8.522224,3.5257938,3.9883387,5
5.536716,-15.52968,5.5467296,3
2.8251033,18.563393,4.894806,0
-1.668823,10.975343,4.3638544,4
-6.3072605,-13.976552,1.8629961,3
0.7703924,19.53836,0.6842057,0
0.86596376,-6.3760214,-0.35085115,9
-24.036283,-10.044012,1.2128304,1
-5.266428,19.951925,3.9178982,4
-6.281306,19.603182,-1.2495164,4
18.280045,0.82508725,-2.923018,5
3.825414,8.553025,5.3123164,8
3.8989198,17.294212,-1.9923372,9
-8.29647,-9.071049,-9.242584,8
-5.2728395,-4.9644547,1.1349715,4
1.1005057,-4.7960033,0.049206804,9
15.1150055,5.9581285,-1.1419598,8
-7.3097935,3.0474274,0.7987098,4
5.291637,12.256411,-6.661312,9
-19.428804,-7.96654,2.6601214,1
19.938217,-3.151644,-4.482523,5
-14.326997,-11.089121,-4.354773,2
4.5057826,-9.644367,-2.6641889,9
0.12052527,5.507894,4.083152,4
-2.5766664,-11.117995,-5.55976,6
-0.3117379,3.144342,4.8435407,4
-19.72082,-1.5600313,0.91170794,1
-9.115192,-8.858441,5.322985,1
-13.319477,-16.62661,-3.665802,1
-15.33324,-1.8905385,0.24442197,2
18.554874,-8.372976,3.862577,5
-5.2419934,-10.000408,-7.1510468,6
20.014673,0.66807437,0.5336713,5
8.062186,-6.492034,1.912135,8
7.045258,19.941347,-2.6836839,2
6.6992416,9.944918,6.3521895,5
-17.782415,-15.560467,-5.971546,1
-2.460385,-8.192324,5.5341177,3
5.0390286,-15.4025,4.9794974,3
12.309217,-10.321658,2.1484919,9
-2.9388921,-1.2813661,2.7723782,6
4.0347066,22.141975,2.0636597,0
-3.3488736,-14.666101,-1.3417667,6
-1.790267,-6.8275557,4.055947,4
-13.808811,-11.248381,-2.5624297,7
22.3247,-0.9880817,0.908609,5
-5.480224,-14.1192045,2.785379,3
0.43199968,-13.503769,-3.9954383,8
-18.373484,-8.995423,-5.4190784,1
-18.791082,-12.091604,-2.778572,1
-0.05605604,11.70852,-1.1898028,4
6.589613,8.768835,1.6052905,2
-3.6935725,-2.4630156,8.04695,6
-3.4935918,-0.22566408,-3.471919,2
-7.7838836,3.7563376,0.026122298,4
19.74871,-8.787152,-2.5861664,5
8.168127,-3.8817089,-6.7000575,8
6.3258286,7.1488447,-4.2002606,6
21.505709,1.7864764,-3.999726,5
-8.246748,-5.466365,-2.029014,3
-16.126276,-1.9938637,-2.858632,7
-18.379404,-5.848231,-1.7350451,1
-18.578512,-4.98503,2.563974,7
-4.1279464,-7.503409,-8.553436,8
2.118462,9.832029,0.67979884,9
4.4935555,-9.671035,-2.6705415,9
1.5984492,-8.517255,1.4871062,9
-0.87457573,-3.1283767,3.1577559,8
21.111744,0.9053267,0.82019085,9
5.5656314,19.673832,-4.541106,2
-0.23230642,-3.668107,3.306439,9
13.170127,-7.776765,-2.905375,9
-2.7916353,25.40646,2.6183681,7
-3.6626823,10.050854,7.8599415,7
4.0442924,10.483933,0.78538793,0
21.65846,1.4477203,1.0489936,9
-0.79014593,-6.30686,0.871119,5
0.9139437,17.545155,1.2538993,2
5.2410784,10.185171,1.9527855,2
-5.69959,-14.515131,3.090571,3
-10.69716,-1.3528036,3.2893014,6
2.121332,24.39714,5.9384794,0
-2.8504186,-11.59753,-5.579987,6
-11.496718,-6.896034,-3.0937114,1
6.482111,17.900152,-1.3062906,6
22.551405,-4.119334,-5.008112,5
-7.5785313,-12.724079,-3.8818963,8
-22.174654,-8.030376,0.74738973,1
-5.2774596,-7.239445,-1.332723,3
-2.5499604,16.144026,5.1435685,6
-5.610865,-6.889521,-8.049425,3
-2.8888237,6.2046638,5.287023,4
10.187206,-4.027419,0.027886292,5
11.74912,-10.501847,-0.3078208,3
-2.3205698,10.303712,5.6923594,7
-13.969403,-10.927413,-0.08372948,6
-4.2340994,-10.710707,-1.8932686,8
16.555784,-4.231672,-0.29888007,5
5.7226534,9.856681,8.644698,6
1.5157831,2.5941205,5.33561,4
-9.560093,-5.8754416,2.7681212,2
18.205645,1.3897443,-4.5171413,4
-24.530523,-8.460059,0.2887309,1
-0.47934324,7.3085995,-0.020394672,4
3.5242977,11.63505,5.456136,6
-0.84987503,2.8515103,5.4413304,7
7.5120716,10.464732,2.2355525,4
11.17867,12.42727,2.8503594,0
3.4587724,-4.4000387,-4.029981,4
-14.244136,-12.512368,0.36604807,6
-3.8410478,14.281599,2.0599742,7
23.240631,-1.1182213,3.3448374,5
13.218094,-7.756221,-2.9584658,9
14.751608,-7.568357,6.1536713,5
-6.470673,15.374943,6.8527093,6
4.32016,4.0437427,-5.4057727,4
14.661609,-0.6025034,-1.4909418,9
17.14277,-3.0752816,0.90253276,5
-5.404747,12.575569,0.76859754,6
-22.281515,-7.6450696,1.4568919,1
14.939986,2.9666965,-0.6856564,9
11.504137,1.6314659,-2.1924706,5
11.60692,11.506889,3.1598878,6
-20.699606,-8.176774,2.639782,1
7.28759,17.190819,-3.4173806,2
-15.469375,-13.233769,2.4811385,7
6.344245,6.7267833,-4.7502303,8
1.460918,-4.7795296,0.32923484,9
4.594309,10.571972,-4.2883935,8
-1.3619214,5.8228993,3.5378757,4
21.475742,-0.8748186,2.373155,5
-1.3624655,23.224447,-4.450453,4
-10.931883,-5.022111,1.5347369,4
7.1927924,17.568333,-1.9797522,9
8.159428,7.0822825,9.546085,6
-17.340702,-1.800357,-1.5863034,7
5.615018,13.985163,5.8383336,2
-10.411466,-9.360031,0.18165226,7
-2.6665218,10.644119,-4.150486,4
-15.015815,-11.062645,1.5353221,7
9.363355,-3.8127515,0.5124698,9
7.8447595,-3.269077,-4.4239345,4
-11.497933,-5.663787,-3.689513,6
-1.797163,5.030304,2.5993567,4
4.154487,10.777508,3.0070236,6
0.8496083,25.176441,-1.9593004,4
3.9961581,7.7466855,2.6083903,0
13.315051,2.123652,-1.2375649,5
-3.5912023,-6.427785,-9.80385,8
16.124344,6.183456,-0.4880652,8
5.031768,12.743404,-3.529577,0
13.753758,-5.9959335,-1.6553514,9
-8.249734,-11.414225,-1.9165605,2
-0.044614192,18.942562,-3.273666,0
-2.2836337,21.308523,2.5549972,0
1.446479,-11.845548,1.3231546,8
4.4339285,21.31069,-3.302561,0
-17.764946,-13.3074875,0.81618434,7
-7.9676285,3.306657,1.8553488,4
-0.19301353,4.523197,9.030809,4
7.4612126,-6.170264,3.8411632,3
-3.8586674,19.615393,6.282883,4
-5.2832785,-4.3563905,-0.2514495,4
-3.1790369,13.978184,5.263527,6
11.042406,0.83227277,-4.5335546,9
-5.6120214,-15.128495,-10.914136,3
9.970347,-11.466983,-1.2329082,3
-2.2988272,16.092724,-1.0481324,4
-17.781174,-12.370916,-1.2533492,1
2.5009375,15.008864,-5.50825,0
2.3437452,10.393586,1.4839796,6
2.872537,-14.234066,2.7789457,8
3.6794736,-5.6330633,1.6730669,8
12.2529545,-9.533807,-4.5898085,3
-25.008638,-11.686499,3.0179665,7
12.780426,-10.153362,-5.2452974,3
10.42181,2.2185323,-2.1019845,0
-24.540628,-10.79593,1.9282198,4
2.6505432,11.407576,-0.6699279,8
6.6810713,-15.580215,6.8964267,3
-9.659062,-1.5322316,3.1657262,4
2.4111803,14.111754,1.8959072,7
-4.209618,18.838892,-0.65916044,4
8.953613,-10.351876,0.10159986,3
0.96913385,-8.591863,0.13479313,9
-9.324533,-6.754322,3.8816445,2
-6.636861,-4.9484286,-1.1966758,3
14.392431,-3.7011216,-4.465996,9
0.34831047,21.183792,0.828243,0
4.7360625,4.07588,-5.620694,0
-16.965258,-15.197567,-5.0818586,1
-4.449223,-12.580957,-3.244343,3
2.9344664,-3.8055434,-3.034174,6
1.5119013,23.532698,3.3293962,0
-7.446046,-1.8422388,0.45987985,4
9.127377,3.6150553,3.2943072,8
-12.504297,-9.17066,-2.6322615,1
11.702012,5.242279,1.229512,9
-7.7375393,-13.661685,-6.475228,6
4.689282,10.047562,-0.19923662,8
-2.9915178,-7.545522,-2.2119222,8
13.659248,2.8968906,6.1937623,4
10.244051,-6.066503,-2.7918305,8
17.945862,-6.388365,0.3722071,5
-0.042065095,18.980482,7.5561705,4
-6.502906,-3.2728407,-2.589618,1
-14.84444,-12.526656,-1.9099294,1
-0.1867748,4.51841,9.017661,4
10.1856165,9.692495,-0.68301046,0
2.8838303,20.118048,5.2737136,0
-8.141137,-8.0965185,6.2570167,2
-8.490711,-4.847252,4.755087,2
-2.067384,-5.2843103,-0.0009593795,2
-5.5918407,23.559427,2.717424,7
-7.2985225,-19.069517,-6.48293,2
1.289413,23.911694,6.440861,0
11.159107,5.3713374,3.6132493,3
-6.243242,19.970411,-1.0759358,4
-1.8774073,11.935508,4.260306,6
-1.1646024,-5.6538067,3.9428027,4
-8.578576,-8.157028,-9.592749,6
-6.5210023,-12.09183,-6.370203,1
6.094318,12.781481,-0.28408593,0
18.486666,0.9391261,-3.3750544,5
-6.0532074,-6.292275,-1.5717165,3
4.129305,21.263536,-3.4404209,0
-7.3997016,-7.9610963,7.1570034,3
-10.976378,-8.261389,0.6683123,7
-1.8567582,-13.808922,-3.2727616,8
0.7411942,19.49382,-0.45554605,0
10.835066,-2.7517214,0.009513911,5
-3.2729585,23.367678,0.05213264,4
15.159904,-5.9878654,7.189741,5
6.2731853,13.488691,1.9644922,7
-3.3461018,-1.5705767,8.751686,3
7.405298,7.1794853,8.475958,8
-6.9428,-1.9296473,5.7752676,4
16.538126,-4.224966,0.062092453,5
2.745369,16.79084,7.201315,6
-9.703853,-7.4284163,4.009324,3
-14.244062,-12.51229,0.36609057,1
14.577598,6.3180857,-1.3992654,5
-5.249607,19.03188,5.5239744,1
-4.834695,-5.9877152,-6.064477,3
-14.428632,-5.2418594,-1.264736,2
-11.652689,-11.613908,3.0944006,2
-15.627092,-2.2433155,0.6081049,7
-4.808116,-9.990861,3.2559154,3
-4.910385,19.230312,5.0834823,7
-21.787107,-8.710672,-0.61841315,1
-5.5417595,-14.69124,3.466151,3
15.025815,-4.9892373,-3.0436952,9
0.12979211,-1.3854108,-0.25769672,5
2.3116288,-7.7911716,-0.6118603,9
-8.987957,-9.200662,-6.0852427,1
-2.7214875,13.281598,0.44291276,7
1.8589274,2.5739708,4.021779,9
-3.1025808,-15.15996,-0.6665415,2
1.0323223,3.7833223,2.5057425,4
-17.104664,-10.561986,-3.9594069,1
-18.192274,-3.1427624,-0.058810946,7
-14.2109,-0.9439579,-1.2220753,7
9.280993,-10.252083,-0.2092885,3
-5.3563986,15.737341,6.645616,8
14.167984,-0.15943785,5.4339523,4
-8.527944,-13.000978,-5.925428,8
17.957554,2.5770655,-0.8650899,5
3.674256,-6.288186,-4.9450026,8
8.770548,-2.7806268,0.912733,9
-3.503842,-9.892139,-2.1703186,8
1.8303562,13.051789,6.5856457,6
19.068754,-6.775653,3.076468,5
-5.7279263,-6.811901,-6.816477,2
-4.448147,16.671164,1.1044874,4
-4.4432354,-8.684323,-1.8515251,8
2.2835622,12.539107,5.7147036,6
-12.799895,-10.334181,3.4369717,2
0.66406775,6.0180206,4.874232,8
-2.894286,-0.89762104,8.943269,3
-13.367427,-14.135639,-1.7936943,1
13.600708,-0.2651168,5.203766,8
7.012949,-6.1908855,4.5793734,3
-0.89972776,18.06756,-1.403065,0
-2.1142378,-5.8000946,-7.6858854,8
-13.319477,-16.62661,-3.665802,1
-18.112389,-14.726483,-1.1921391,1
11.062023,0.84230185,-4.261295,9
16.202053,-7.86582,-4.974242,5
18.530405,-7.472788,3.330132,5
19.809292,-2.9116745,-4.260877,5
16.20146,4.322941,0.8243465,9
1.0122409,19.606722,-1.509143,0
4.817717,-2.8085785,-2.6563845,3
3.0038757,21.500793,-3.6801043,0
0.1199522,10.258875,3.7658455,4
12.120422,-1.078732,4.647481,8
6.4399085,6.1853967,-5.6690707,8
4.3089623,23.363787,3.508404,0
0.7491463,16.585527,-4.248419,2
-7.7680693,-9.556246,1.1759951,6
-1.1003958,-11.492487,-0.30089152,4
-18.562542,-5.17815,2.4947512,2
-2.8268745,-4.8079476,-9.086022,8
-1.4828652,-3.4205463,-8.536276,3
-6.89653,-8.077183,-6.8335977,4
-14.642634,-10.185769,-0.46620378,1
1.2141477,10.959194,-0.9321756,2
2.8659046,-5.1932087,0.79441756,9
20.659584,-0.6028955,-3.8563116,5
-1.7155054,6.9471745,2.3703125,0
4.1585927,21.25964,0.9879429,0
-9.132007,-17.979841,0.87734336,6
-7.7438707,-8.510543,-7.1085625,1
-1.1041164,17.347025,-6.516924,0
-1.7248164,15.8526745,4.059153,7
-5.4397864,-6.423707,4.3194323,2
18.20122,2.1002762,-1.294142,5
-21.235386,-6.7180986,-1.9195956,1
-14.955319,-7.900779,-4.652981,1
-2.3444963,3.6793602,2.8492157,5
3.908216,13.140038,-5.4396462,0
6.273031,13.488506,1.9646081,7
4.148627,22.719645,2.7445214,0
12.376339,-11.213349,3.5910943,9
-6.3999014,-6.565645,-8.81459,3
5.3123846,-3.8834474,-3.6728191,3
11.369217,1.2710905,-5.650127,3
