TSNE_1,TSNE_2,TSNE_3,genre
19.912539,-5.306388,1.3871276,1
22.293846,-2.6357234,-5.4133973,1
23.28853,-8.903752,1.1214051,1
17.802757,1.0860701,-0.18680067,1
23.59684,-6.5901628,-2.701295,1
13.029326,-14.737423,-3.9568355,1
17.847233,-16.189707,-1.9600699,1
8.598777,-3.1810513,0.46919993,1
10.332669,-14.5732565,4.104461,1
25.52536,-6.1811957,2.4512503,1
21.874352,-1.5109478,-6.1772227,1
22.781317,0.51320904,-8.00847,1
23.131115,-3.8252666,-4.777924,1
20.39784,-5.647289,2.525699,1
9.168901,-10.107985,7.4067445,1
15.929623,-8.56977,9.437476,1
20.802172,-16.12638,-0.20062777,1
13.138843,-14.446877,-1.5870048,1
14.94704,-5.6709595,4.8101864,1
21.437397,-8.589,5.635431,1
20.074951,-1.4406042,-7.023289,1
16.73876,-3.3721497,-0.587592,1
16.22713,-8.496064,4.6080084,1
22.210936,-9.121068,-3.0432494,1
24.991817,-7.093575,0.016941926,1
17.635593,-12.50159,1.1374046,1
22.20075,-0.0059410143,-3.7419238,1
16.409845,-10.891457,0.6235656,1
20.53452,-9.094217,0.12702316,1
7.086215,-5.873771,-0.8605873,1
15.243562,-21.6239,0.71111417,1
23.008114,-9.234646,1.0342712,1
24.172289,-0.87585115,-5.2984643,1
16.161415,-9.676189,-1.3984296,1
21.454967,-2.3185227,-7.880738,1
15.990027,-9.687957,-5.2040176,1
18.095165,-3.4979079,-0.35995504,1
13.544202,-9.112998,2.5992014,1
2.8306003,-2.7051528,-11.695284,1
20.059847,-9.192163,1.4824389,1
12.838074,-8.91118,-2.915716,1
7.249479,-0.24673969,0.49592695,1
15.517349,-16.463919,3.1342509,1
20.791552,0.10896646,-1.006946,1
21.682083,-0.03113492,-3.502387,1
11.751227,-6.978556,3.3738754,1
8.52864,14.248884,3.4630485,1
-5.7661705,15.310837,-3.9634557,2
0.36938718,-16.317408,-0.9789269,2
9.96956,-15.81815,5.5945697,2
-1.8188319,18.110321,-7.694189,2
2.9655032,10.042056,4.65321,2
13.532295,-12.964498,-1.5105563,2
9.116561,-12.7277565,0.43635625,2
-7.418077,10.406845,-4.1258345,2
-1.310478,21.427443,2.2123592,2
9.111958,-7.505201,-0.16097863,2
16.828634,-0.0067467703,-7.6010227,2
5.3255987,16.394918,-1.1815474,2
4.110414,23.694149,-2.1593845,2
17.412987,-2.9393098,9.600958,2
9.879594,-7.60489,-5.5135674,2
-5.871714,14.997142,-3.6946707,2
-1.5299969,-13.004929,-0.4746661,2
-2.4933064,17.795706,-4.412735,2
16.04204,-10.070983,3.29344,2
6.814985,-10.60339,-6.7868795,2
-7.1968317,8.647848,-3.6007655,2
0.7277751,17.425806,3.8190658,2
1.4792241,-5.642959,1.1834506,2
12.253212,-3.06043,-1.9948303,2
2.152593,13.134021,-0.10260574,2
1.2090919,-3.453282,-5.324484,2
-5.101031,17.015213,-0.49132586,2
-5.470785,7.681068,-2.7579677,2
22.587107,-4.3622656,2.6722653,2
2.0220528,-17.480246,-0.6181131,2
9.319904,19.664265,3.8345888,2
8.725293,20.594328,-4.4228487,2
14.804312,-8.834798,1.9647667,2
15.112752,-6.5983853,-0.95754474,2
9.895751,-12.048372,-0.4214874,2
8.135918,22.243954,3.6235404,2
2.6075103,17.769442,-6.063844,2
-2.0831103,13.312499,6.668069,2
19.396496,-0.44610515,3.416511,2
12.151734,-4.4303327,-6.5905876,2
-2.0593417,17.523468,-4.747546,2
-2.84533,16.729263,3.1938732,2
8.29224,-10.116589,6.180312,2
12.750923,-2.5220292,-5.3040295,2
15.142757,-1.9615419,4.030506,2
-6.1377654,16.342812,-0.4508186,2
3.967833,-12.975463,3.5738997,2
-6.4060426,16.384895,-0.5953305,2
12.52041,-12.5816145,-5.5998635,2
-19.640865,1.9724041,-1.1797783,2
4.7604795,15.127099,4.847732,2
0.96373135,14.360425,5.4466186,2
3.4062166,-17.160444,-0.34735304,2
21.526766,-3.3630972,-0.34803393,2
-6.012409,8.1572075,3.4232137,2
12.897335,-12.430983,-5.8137546,2
-0.9104965,16.47502,-4.488032,2
-0.8300778,11.600306,9.171977,2
-9.500043,8.284543,-4.842041,2
6.1715226,-21.420033,-1.8543892,2
1.9793141,-16.433079,0.13102831,2
10.714827,-4.6694736,-10.86496,2
12.550322,-1.5986866,-5.583218,2
-6.867464,16.547434,-1.5532817,2
-1.0829,15.554245,1.7411207,2
14.700616,-7.069049,-7.3767133,2
14.663588,-7.3581824,-6.8116345,2
-6.0927076,18.178314,6.5101376,2
10.014329,-13.601535,1.8346568,2
-6.422304,11.442968,0.7794907,2
-8.587008,4.86186,-6.7234225,2
10.513149,-11.534302,4.2784204,2
-1.6394929,13.744273,6.5886955,2
1.790478,-16.01842,1.1579244,2
-4.789942,12.304401,-1.2687618,2
12.804681,-3.6084385,-4.3857794,2
5.6488466,-21.233986,-1.4065671,2
-6.783398,0.4770643,-6.2657557,2
12.042075,-6.615259,-6.214923,2
2.1708229,12.681299,-2.8436785,2
-6.9024477,8.611713,-3.6916595,2
12.917397,-3.2130806,-3.0504293,2
-0.8303514,20.540813,2.31346,2
9.343526,-14.535024,2.509841,2
-2.4873474,12.059164,4.27302,2
1.175223,-15.226195,-0.99489284,2
-8.064651,2.4741523,5.6696796,2
6.448733,16.271086,-0.07972088,2
-4.0935946,16.210001,-4.853453,2
16.220528,-10.380836,-5.005223,2
3.5089197,-8.812232,-6.4885683,2
11.623439,-2.564093,-1.6501863,2
10.378333,1.1134579,4.703444,2
-8.205787,19.459522,-2.7641277,2
-4.708865,13.369287,2.2609372,2
15.061027,-7.5924044,-6.912322,2
13.029266,-4.033809,-4.6944246,2
10.776845,-17.25583,4.4909606,2
10.864633,-4.0086493,-3.9679928,2
10.776998,-17.255682,4.490764,2
1.5870289,-17.736883,2.7964191,3
-10.657104,-7.82912,-6.3919086,3
-10.64918,-10.324718,-6.89187,3
12.030897,-5.117128,-7.050282,3
14.130299,-6.2546997,-8.195374,3
7.124361,-2.7984068,10.209854,3
5.019462,-14.065892,-7.387424,3
-9.072871,-22.021778,-2.3315473,3
5.074887,-5.764619,2.8310568,3
7.00986,-3.005774,-3.212905,3
-0.45282423,-13.486389,6.6622796,3
-15.1378145,-10.036163,-7.492071,3
3.802941,-8.872562,-7.7517514,3
-13.308418,-7.0483065,-8.97126,3
3.419301,-18.548119,6.0577607,3
6.1564407,-3.9589386,-0.36009932,3
-15.9358,0.807398,-2.3905892,3
2.6958556,-0.84545475,3.857484,3
-9.059479,-24.146147,-0.29587826,3
1.7887299,-17.382463,-5.9027157,3
4.919508,-15.078135,-7.0468583,3
-14.753406,-6.535476,-10.398935,3
4.2887173,-9.383631,-8.555396,3
-14.223062,-7.3101907,-9.430486,3
1.0958027,-18.343475,6.7682657,3
1.7397579,-2.1205294,-2.1178384,3
-14.969658,-1.8886755,-6.6397467,3
0.5790017,2.3532298,0.26346195,3
-8.968734,-22.343798,-1.7478594,3
1.3514999,-16.589611,-5.126104,3
1.4138957,-18.529406,5.3575945,3
-10.195121,-11.059271,-4.3231854,3
-9.589216,-8.247349,-7.1745024,3
10.921281,-4.8544583,-9.707159,3
-4.372819,-6.9932957,-1.0262232,3
2.69613,-0.82599616,3.8942952,3
5.7300525,-11.167082,1.9684722,3
-7.445972,-21.028206,-2.448404,3
0.7937992,1.0349017,-1.0989939,3
-2.1631982,-8.045498,-5.859599,3
0.41432488,-4.4118714,7.495709,3
-13.313352,-10.786951,-3.4658635,3
5.5251393,-2.594429,-0.15156308,3
9.29519,-4.0257506,-3.500038,3
15.483658,-8.630218,8.697898,3
-9.904478,-11.736859,-7.587151,3
-10.690419,-23.091906,-0.5230346,3
3.4834886,-14.894922,-4.5667114,3
15.402781,-8.590003,8.240346,3
-11.937055,-22.667099,-3.7587461,3
-8.15392,-21.63467,-2.1365101,3
0.74029946,-18.809067,-6.183906,3
-0.035656646,-16.431147,6.600059,3
-13.845458,-6.945041,-9.421467,3
-13.10213,0.7966036,7.919398,3
6.3347526,-3.3564465,-3.6393085,3
-1.0621834,-0.9173888,4.912057,3
14.002206,-4.811113,-4.7441235,3
7.043313,-2.3207622,10.915173,3
3.3268552,-8.186397,-5.0833817,3
6.7935424,-9.493663,5.738145,3
-12.228898,-7.1665363,-8.067103,3
1.0713097,-18.800198,-5.740097,3
0.64523613,-19.452421,6.73553,3
-11.432445,-9.69699,-6.218792,3
-15.281784,-2.8634324,-5.475584,3
9.327566,-3.7763891,-3.3516266,3
11.521163,-13.229154,-3.251466,3
-9.281203,-23.193085,-1.0776303,3
-0.028188208,0.9700599,3.0179446,3
-19.194416,-6.2525716,-2.7231915,3
0.20995922,-17.614777,6.815326,3
-0.6010449,-0.09914213,3.6108997,3
14.450088,-2.82293,-1.4350846,3
-9.986994,-11.692964,-7.2855,3
-12.062601,-22.5737,-3.6612835,3
2.3933272,-17.009495,-7.1740537,3
0.15095252,-0.21859787,-3.169333,3
7.881817,-6.181035,3.9586108,3
-1.436379,-8.104084,-0.67102206,3
0.6943517,-0.3555131,-2.4639986,3
1.594649,-17.915142,7.4502425,3
1.4276552,-3.464313,8.231559,3
-0.598308,-13.818026,6.36516,3
-9.995932,-11.927403,-6.4772367,3
-10.092389,-23.077585,-0.84112656,3
1.5858928,-18.697567,-5.496264,3
-1.0876808,-1.0417111,5.125176,3
6.2975974,-4.450194,-0.4401137,3
-2.4186447,-8.011178,-1.8047737,3
11.330403,-4.973512,-8.595385,3
-15.100385,-10.09538,-7.6329236,3
1.8026748,-15.962857,-4.2768054,3
0.59174997,-17.701273,6.5335016,3
-11.017403,-8.246333,-6.3242993,3
-13.042953,0.8048631,7.8728323,3
10.141013,-5.242301,3.4984176,3
10.090681,-5.3110332,3.530053,3
-12.645129,-22.313791,-3.4595807,3
0.2052516,2.1154332,2.179786,3
10.06419,6.0303445,4.5881186,4
-5.837387,-4.3956394,-10.2206545,4
-3.0565045,8.969302,-2.0004377,4
9.233084,9.872374,-4.8097034,4
1.1730973,-3.9646127,-4.110625,4
-0.33768234,-9.327783,1.490868,4
3.8079135,11.2065325,4.44277,4
-19.649828,-7.3545384,-7.703586,4
-2.4472828,5.9111953,-2.0271444,4
4.95278,-9.9432,-6.3837357,4
3.1236758,-12.834647,3.972239,4
4.2821975,17.839485,2.8194907,4
3.2408476,17.43564,5.5019116,4
12.24469,7.45162,4.518033,4
-17.060457,4.098656,-1.5336478,4
-4.882257,20.802374,2.531734,4
0.8548929,-3.7117498,-2.9699128,4
9.409022,18.698578,9.317444,4
-7.3598204,-1.4023966,0.7211773,4
16.160875,0.35806385,-7.5211535,4
6.419554,-11.531739,7.7447376,4
11.064735,20.075926,3.0822723,4
3.6941507,13.199134,-0.28135493,4
11.023269,7.125806,3.689602,4
3.0225496,3.0632079,-7.48246,4
8.22091,23.101244,-0.33499274,4
-1.1239197,-8.634495,0.49577838,4
2.7143347,8.016525,-3.8645055,4
-5.150225,10.303812,-8.832587,4
-5.831846,-4.405986,-10.211965,4
10.801644,8.485367,5.741022,4
0.25713104,16.767532,7.2553444,4
2.6678498,7.542465,-3.3926437,4
7.8059187,18.967257,5.8013434,4
8.216159,0.09576215,6.239872,4
5.9243317,-1.3422115,7.1118946,4
11.37438,19.6497,1.4658114,4
9.991886,20.77657,8.110475,4
2.4876075,16.4942,-7.064559,4
0.33793712,-6.7911263,-0.99563545,4
9.194617,-2.5537612,3.7249608,4
1.6039938,3.4931502,-4.208332,4
-0.36991575,8.926481,-7.1190104,4
-10.440859,16.060883,-5.5766377,4
-4.6973224,9.257892,0.4663203,4
5.1117268,-0.15506548,7.838405,4
1.0823961,-8.639756,2.4613252,4
7.648852,5.6677413,-1.5024576,4
-0.636674,4.657763,-1.888289,4
8.774579,8.682896,5.9716434,4
9.698538,4.9000463,4.287492,4
1.0880513,11.290746,4.05818,4
-5.0285945,10.393803,-9.037862,4
0.45519087,-3.21374,1.7720144,4
10.3855095,8.010928,4.242023,4
5.1071935,8.709422,4.1437287,4
-7.221496,9.342161,-5.8188844,4
-0.11061119,-7.6131806,-1.0706909,4
5.5809493,-2.0316734,6.885973,4
-8.402778,5.916777,-6.329232,4
8.7514515,20.598814,-4.380319,4
6.0490336,-2.7373405,6.601335,4
-6.4048443,12.463027,4.837268,4
10.380149,7.552826,5.5146217,4
2.8391733,2.8365686,-3.1469011,4
3.9961233,18.195208,-6.00723,4
8.466416,-5.492047,-3.5827987,4
3.0203056,3.0666733,-7.475296,4
1.132419,-5.251954,-0.5508521,4
-2.9103224,8.711807,3.475226,4
2.5473256,7.552144,-3.260567,4
8.983561,13.341239,-5.0260634,4
12.259733,8.127396,3.5938523,4
-0.73929983,-8.684073,2.2866673,4
-0.38282192,8.913321,-7.1071806,4
-5.344962,0.90948987,-4.7693977,4
8.811389,0.39539048,5.8890195,4
19.683292,-9.934875,5.483622,4
-6.0668,15.064205,-0.14737481,4
9.991886,20.77657,8.110475,4
12.319454,18.271877,-0.47456557,4
1.9158113,7.0532637,-1.9053701,4
11.82853,7.78953,4.6900024,4
2.5339975,-2.7503278,7.9786377,4
-1.6394078,5.3099627,-1.0328931,4
-7.7040405,7.7859845,-1.8040861,4
18.636536,-0.84118,-7.508359,4
14.537289,-1.2733302,-0.96680826,4
9.4137945,18.728624,9.293346,4
10.292677,20.477829,7.759066,4
7.3980813,10.782054,4.311757,4
1.707454,-5.2314315,0.14924423,4
-8.579676,2.2194452,-7.4290366,4
10.289003,1.6910534,4.7473245,4
1.2234981,6.397271,-0.9531549,4
0.60354567,8.950162,3.0783029,4
4.3817234,-4.7475467,-0.45542476,4
-0.042016167,-1.125907,10.399271,4
6.8803906,-0.73646146,6.7463775,4
-18.33011,7.1610827,-2.2560828,4
-20.726143,1.6839846,6.14519,5
-16.278347,-14.129036,-1.3033578,5
-13.028443,-2.164135,0.19588481,5
-11.896018,-3.0310078,5.82478,5
-17.550959,-8.812621,1.4442085,5
-12.907473,-13.948422,-1.6065202,5
-26.368732,-4.6899104,-1.2944018,5
-20.429949,-3.4979913,-1.1486588,5
-22.12413,-8.282028,-3.494722,5
-22.402895,-0.43826422,1.7067921,5
2.157594,-5.4043856,-4.475489,5
-21.55146,-5.9896135,2.587496,5
-20.120514,4.8517313,0.51012385,5
-14.381175,-1.9129457,0.74522996,5
-16.958054,2.9357598,-0.6636774,5
-20.498396,-8.0954075,-7.212451,5
-21.024887,-7.3756585,-3.8243654,5
-28.056192,-5.679091,-4.416994,5
-14.23714,-10.725518,0.2627343,5
-20.512758,-8.429478,3.1152508,5
-18.237488,-12.772796,-0.4787245,5
-23.170647,-1.7377815,5.0642014,5
-21.053871,0.5287785,7.126345,5
-20.907078,-4.5075707,0.29224476,5
-17.719791,5.6511374,4.055755,5
-25.06661,-7.429708,-2.869471,5
-21.412487,-5.8430533,0.24993573,5
-20.647818,-0.09965575,-1.4331018,5
-24.478786,-0.45952666,3.2705042,5
-18.221489,2.0725892,-0.717005,5
-9.433931,-2.6576238,6.8471665,5
-21.824715,-1.1075926,-7.818495,5
-22.919407,-5.2340446,-4.03577,5
-10.836461,-3.444802,5.8514194,5
-0.822053,4.689775,-0.60838187,5
-23.024271,2.3962476,-0.24596918,5
-20.762804,-8.045803,-2.6614206,5
-20.529385,-3.38549,-1.0416772,5
-25.424395,-8.662961,-2.488251,5
-20.961914,-5.089692,0.73879296,5
-6.92836,-11.014317,2.582528,5
-13.833429,-13.702301,3.423424,5
-24.45034,-6.279629,-6.482453,5
-19.749136,-6.1084967,2.7538283,5
-24.804703,-6.2567077,-5.234163,5
-14.33994,-10.626364,-1.4291914,5
-24.580353,-1.4846616,3.3739614,5
-24.947153,0.38533586,-4.4028087,5
-25.246742,0.44626078,0.83319175,5
-25.299902,-3.0581765,3.1461961,5
-20.932737,-7.219025,3.4486551,5
-7.980644,1.3026142,-7.0675287,5
-16.815649,2.2870038,-0.88158184,5
-25.830917,-6.080815,-2.9471595,5
-25.169115,-9.482249,-2.3290508,5
-17.665436,6.7977924,0.45998883,5
-25.07125,-6.285594,-4.8892465,5
-21.057823,-1.8852438,-0.71507347,5
-23.578556,-0.5461727,1.7678814,5
-21.70672,-0.91640836,-6.891859,5
-21.600498,-6.7580533,0.64248633,5
-13.128578,4.3763757,7.201728,5
-15.705975,1.293688,-4.4230967,5
-13.213292,-2.2908835,-0.8115616,5
-13.470331,-13.428888,2.5919864,5
-11.15945,-1.7515832,4.5274057,5
-21.90156,-8.24673,2.101725,5
-21.969444,-8.963455,-3.3970602,5
-10.532137,2.0988617,5.964944,5
-20.498318,2.1497614,5.836473,5
-20.981487,-8.083376,-7.148119,5
-24.530193,0.12208875,-4.344357,5
-20.52396,-9.306013,-2.235036,5
-7.157479,8.159285,3.7907689,5
-25.046677,-2.4886627,3.1467698,5
-24.411839,-0.5615871,1.9709584,5
-19.947542,3.0944605,5.1957307,5
-21.32604,-1.3374996,-1.1401973,5
-19.87666,-6.711906,2.8666127,5
-27.581455,-5.7669635,-4.1949263,5
-18.848948,-11.919128,-0.33643848,5
-22.65554,3.2510092,2.1006372,5
0.2544015,-8.146584,-2.4241989,5
-12.675589,3.3499317,6.347559,5
-10.696614,-3.8548226,5.8248625,5
-26.152908,-6.017836,-3.517294,5
-22.663904,-0.9220477,-5.288111,5
-23.347214,-0.6331736,-4.169457,5
-21.182241,0.0356206,-7.0082703,5
-24.368956,-0.12632574,1.5170146,5
-26.132925,-5.334802,-1.4449297,5
-22.257153,-1.6852047,-1.7739645,5
-21.532818,-1.8683325,-7.4233265,5
-2.5249286,-2.1838734,11.348367,5
-13.820929,-13.286621,1.3204243,5
-0.9631794,4.453293,1.5715063,5
-20.68855,-7.282173,-3.085839,5
-23.37493,-7.691527,-3.1969035,5
-24.214426,3.737738,0.871527,5
-25.515892,-0.3321195,4.356397,5
-2.725659,10.524406,5.6292124,6
9.587567,-11.337395,3.9278579,6
2.160735,-7.7709866,-8.789818,6
-0.11926545,10.595014,0.5105901,6
-2.050872,-3.004966,-0.13032097,6
-15.22911,10.337647,-0.56787044,6
-14.7737465,1.3629484,-0.6775572,6
11.607184,-13.974679,1.831251,6
9.029093,-4.70061,7.607414,6
-10.073729,18.812696,3.558696,6
8.939695,11.99489,-4.9888735,6
15.684469,-8.53652,-0.603788,6
5.4293137,16.179037,-1.6711917,6
3.9518037,-11.294839,-1.1624154,6
6.2144566,-13.14508,-8.835541,6
1.6095122,9.381917,4.933558,6
14.098449,-16.434662,-2.0519388,6
0.85567737,-1.6234136,10.021766,6
-5.691379,2.7994473,-2.1345673,6
7.4734454,14.522185,3.7632844,6
-1.7066432,-3.8565037,0.31242973,6
9.9248,-15.496567,-1.5223368,6
-5.2056417,7.53914,6.039323,6
7.7262845,-11.249022,2.666352,6
-1.6762818,-14.705575,4.404763,6
2.9538531,-18.212337,-0.54806477,6
-0.12577324,-2.9895332,1.647297,6
-8.232516,3.528074,-4.9637895,6
7.8275948,-16.097668,-2.549708,6
4.610105,-12.445883,-2.9689937,6
-4.870872,12.66143,4.8239775,6
3.688986,12.448744,-3.9391859,6
3.6648912,-2.8370142,6.9407454,6
0.49361324,-16.07651,-4.6873984,6
-2.9655254,11.532494,5.1074166,6
7.974534,0.684344,0.12274319,6
15.344926,1.0871693,-7.3682785,6
-4.7974763,17.641336,5.867164,6
7.075935,-16.039146,6.8595667,6
6.0201135,-12.673316,3.101813,6
0.6421579,12.850711,-0.43261454,6
9.895495,-12.84331,-5.3645062,6
13.8192215,-9.306267,-0.110717125,6
5.7177577,-12.987023,-7.335387,6
-3.324041,9.599397,2.885806,6
2.8318923,-2.9993484,6.533991,6
2.078778,-17.444845,-8.453877,6
-0.041823555,11.326774,0.07528355,6
-14.664654,11.14873,3.3894062,6
-6.6243477,16.940695,2.005484,6
5.4274225,-4.546821,-5.7560763,6
16.161415,-9.676189,-1.3984296,6
-3.6725636,12.596714,-1.0265547,6
12.10494,-13.210373,-5.286612,6
-3.4075482,-15.891354,8.003284,6
-1.2624074,-14.24176,5.429869,6
8.473237,14.279125,-0.45285183,6
7.1525702,-4.8966427,8.461235,6
7.265195,15.815125,6.093984,6
4.850748,-12.89951,-3.4805298,6
15.867496,-16.552818,-2.0659854,6
4.987314,-12.1824045,-9.220332,6
8.775261,-9.715253,2.8708699,6
10.8368,-11.007859,0.61862314,6
1.6573741,-3.171056,-12.558971,6
-2.564709,11.071003,3.1155202,6
-3.4423082,11.546294,6.045867,6
-6.8227134,8.150816,-2.2957966,6
6.971005,-15.579277,6.180645,6
4.1304464,-7.3145003,-8.341732,6
-15.953862,9.896108,-0.24898696,6
-17.95086,7.207528,-1.8338307,6
-1.0530497,-10.185504,-1.8409375,6
6.2694397,-11.9445305,2.780097,6
4.527841,-16.105988,2.069004,6
4.277995,-11.797112,-1.8095067,6
-7.400243,5.5614443,6.6365733,6
-2.0340064,12.693235,-4.871251,6
7.493617,-21.717918,-2.8088596,6
7.4264874,-3.485611,9.136719,6
-5.648105,13.411913,5.618336,6
-2.2313566,6.900967,8.379792,6
1.5692974,-3.931894,1.7956468,6
16.67853,-11.458204,-5.447137,6
-3.39324,-15.895499,7.9998775,6
11.964982,-14.682873,-6.047208,6
-0.4997452,25.98695,3.174319,6
7.8800035,-14.357944,-1.1997868,6
0.86518544,13.0573015,0.07794111,6
7.3911495,-10.454035,-0.73812705,6
9.943723,-9.007394,6.0403113,6
8.560677,-12.982989,-0.044227842,6
8.8887205,-11.063004,3.0287004,6
10.108099,-15.775338,-1.274914,6
6.0832787,-13.706105,2.2394898,6
-4.0414596,16.796185,5.1166477,6
2.5999217,-1.4504063,-1.8152179,6
2.0621107,-10.881284,-5.999653,6
-1.1521713,-8.534127,-6.6205297,6
9.253402,-12.476939,-1.5145766,6
15.537634,-3.200608,-1.1830544,7
