mfcc1_delta,mfcc2_delta,mfcc3_delta,mfcc4_delta,mfcc5_delta,mfcc6_delta,mfcc7_delta,mfcc8_delta,mfcc9_delta,mfcc10_delta,mfcc11_delta,mfcc12_delta,mfcc13_delta,mfcc14_delta,mfcc15_delta,mfcc16_delta,mfcc17_delta,mfcc18_delta,mfcc19_delta,mfcc20_delta,genre
-0.0405352972447872,-0.0414935313165187,0.0204229708760976,0.0051487879827618,-0.0011156218824908,0.006334048230201,-0.0058995522558689,0.0018610135884955,-0.0047434470616281,-0.0073024621233344,-0.0028773252852261,0.0032342565245926,-0.0054243523627519,-0.0012102794134989,-0.0026604274753481,0.0008816210320219,0.0013635208597406,-0.0091277956962585,-0.0007201638654805,-0.0037298209499567,0
0.0566992424428463,-0.0262558553367853,-0.0146241150796413,-0.0202909223735332,0.0034884978085756,-0.0188210606575012,-0.0132474806159734,-0.0021342171821743,0.0042490931227803,-0.0140580795705318,0.0268106311559677,0.0090692350640892,-0.0043709026649594,-0.0054900306276977,-0.0171644259244203,0.0035327039659023,-0.0078328335657715,-0.0089562954381108,0.0227162782102823,0.0154826566576957,0
0.0470564514398574,0.0015506847994402,-0.0159546136856079,0.0294579118490219,-0.0310267563909292,0.0230736825615167,0.0180998556315898,0.0228201765567064,0.0024602732155472,0.0119816958904266,0.0080131143331527,-0.0133269764482975,0.0074376985430717,-0.0044539896771311,-0.0002384888357482,0.0123357465490698,-0.0134909087792038,0.0096065830439329,0.0109487818554043,0.0030461861751973,0
-0.0820463523268699,0.0223450325429439,0.0320152528584003,0.0171348229050636,0.0062204231508076,0.0143768480047583,0.0134209590032696,0.013749374076724,-0.0029954828787595,-0.0072885011322796,-0.0042564608156681,-0.0021346237044781,-0.0068274112418293,-0.0008093648939393,0.0050397780723869,0.005107351578772,-0.0044357744045555,0.0042109307833015,-0.0062184012494981,-0.0046813953667879,0
0.1111967787146568,0.0612096600234508,-0.0573304630815982,0.0028767080511897,-0.0231332704424858,0.0016353544779121,0.0006017677369527,0.0069072707556188,0.0056509478017687,-0.0148293627426028,0.0003482312604319,-0.0103964377194643,-0.0160791929811239,-0.0150912962853908,0.004630705807358,0.0079533653333783,0.0099630123004317,0.0024347461294382,-0.0078474311158061,0.0103564783930778,0
-0.1218877509236335,0.0112971179187297,-0.0080097140744328,-0.0019549394492059,-0.0073573850095272,0.0172380972653627,-0.0150768030434846,0.0003854666138067,-0.0073019647970795,-0.0143384169787168,-0.0043706106953322,0.011256287805736,0.0091731967404484,-0.0133703453466296,-0.0153891025111079,-0.0005158869316801,-0.0051493132486939,0.0013749226927757,0.0114852786064147,-0.0020051994360983,0
0.0985578075051307,-0.0185476671904325,-0.0603379532694816,0.018114760518074,0.0111376410350203,0.009117541834712,0.0057355449534952,0.0012043424649164,-0.0001663302391534,0.0153160775080323,0.0016114115715026,0.009488352574408,0.0056001036427915,0.0048511647619307,0.005984719377011,0.0191546604037284,0.0141866123303771,0.0360576882958412,0.0082140332087874,0.0011601754231378,0
0.0041179610416293,0.0514837689697742,-0.0035685948096215,-0.005392303224653,8.885323768481612e-05,0.0037385057657957,-0.0027792325709015,-0.0165799260139465,-0.0144304083660244,-0.0039341556839644,-0.0080034378916025,0.0005258547607809,0.0083456626161932,0.0010028744582086,-0.0020356785971671,-0.0102909207344055,-0.0058052535168826,-0.0111440084874629,-0.0094053652137517,0.0007267787586897,0
0.046627789735794,0.0658804327249527,0.0034727524034678,0.0214428827166557,-0.0030750753358006,0.0305737219750881,0.0076559884473681,0.0251116231083869,0.0078866332769393,0.0160315912216901,0.0003335263754706,0.0051362626254558,-0.0096653662621974,-0.0175371244549751,-0.0160093605518341,-0.0231439862400293,-0.0323364958167076,-0.0077329031191766,-0.0090867187827825,0.0056424182839691,0
0.0102370809763669,-0.0412488058209419,-0.0117520643398165,-0.0093764187768101,0.0050509613938629,-0.0211377888917922,0.0043497551232576,-0.0074085020460188,0.0039840042591094,-0.0108454683795571,0.0012900352012366,0.0069979513064026,0.0098705720156431,-0.0008606375777162,-0.000805199088063,-0.0004302030138205,-0.0046638664789497,0.0084119318053126,0.0059972843155264,0.0099266059696674,0
-0.0327102355659008,0.0175738390535116,0.0151255903765559,0.0292064547538757,-0.018474631011486,-0.009919885545969,-0.0139407915994524,-0.0096423849463462,-0.0094058718532323,0.0143454642966389,0.0125876292586326,0.001692125108093,0.0096370792016386,0.0154402246698737,0.0106744822114706,-0.0035315703134983,-0.0014813498128205,0.0016198774101212,-0.0124914329499006,-0.0149108301848173,0
0.0225303247570991,0.0013142207171767,0.016010021790862,0.0174693074077367,0.0134167354553937,-0.0070203910581767,0.0047323731705546,0.01305937115103,0.0087318010628223,-0.003861978650093,0.0069691054522991,0.0086784632876515,0.0002234053972642,-0.004021291155368,0.0005362289957702,0.0048890640027821,0.0050799213349819,0.0109705366194248,0.0190734881907701,0.0206471066921949,0
0.0459119938313961,0.0262689795345067,-0.0846977159380912,-0.0219434760510921,0.0005364561802707,0.0310714151710271,-0.0049254484474658,0.0014203514438122,0.0015211865538731,0.0033167549408972,-0.0093215815722942,-0.0028753716032952,-0.0018522009486332,-0.0078852260485291,-0.0116355195641517,-0.0096131050959229,0.002824526745826,0.0015411819331347,0.0044373855926096,0.0055478559806942,0
0.0802616998553276,-0.009676500223577,-0.0119714997708797,-0.0151137150824069,0.0292110722512006,0.0119698783382773,-0.0143835125491023,-0.0222427304834127,0.001195769640617,-0.0136435581371188,0.0016353331739082,-0.0109437741339206,0.0069412058219313,0.0005417354987002,-0.0030223783105611,0.0015468088677152,0.001391208032146,-0.0128658302128314,-0.0092696566134691,-0.002432532608509,0
-0.0777043476700782,0.0392891466617584,-0.0212873350828886,-0.0087825115770101,-0.0192051269114017,0.0036983881145715,0.0016788931097835,-0.0005339772324077,-0.0077912700362503,-0.0024433867074549,0.0057689836248755,-0.021643852815032,-0.0148108089342713,0.0033422589767724,-0.0011691494146361,0.0021301514934748,-0.009620476514101,0.0020494246855378,-0.0084174200892448,0.002330798888579,0
-0.0881077870726585,-0.0086942361667752,0.030725035816431,0.0188610311597585,0.0083588967099785,-0.0056914677843451,0.0189003851264715,0.0008289598044939,-0.0008042225381359,0.0047091250307857,-0.0016231138724833,-0.0017290255054831,0.002567539922893,0.0003868475032504,0.0033245687372982,-0.0007880807388573,0.0004576047358568,0.0040856567211449,0.0040903892368078,0.0105211241170763,0
0.0794549658894538,-0.0187766961753368,-0.077580489218235,-0.0275125559419393,-0.038332525640726,-0.0334544628858566,-0.0077809109352529,-0.0036009531468153,-0.0243229903280735,-0.0214386899024248,-0.0060852086171507,-0.0077686738222837,-0.0109220966696739,-0.0046947561204433,0.005794858559966,0.0075156292878091,0.0095409154891967,0.0139292031526565,0.0105021046474576,0.0044498974457383,0
0.1195976436138153,-0.045354213565588,-0.0187261179089546,0.0528909042477607,-0.0045982296578586,-0.0055982321500778,-0.0042833695188164,0.0251443311572074,0.0001003607612801,-0.0154481818899512,0.0041505987755954,0.0130772395059466,-0.00101442146115,-0.0052839238196611,0.0102319056168198,0.0200335420668125,0.0201611313968896,0.0150992898270487,0.0125878257676959,-0.001028612605296,0
0.009897549636662,-0.0242710784077644,-0.0261125992983579,0.0227056629955768,0.0009645622922107,-0.0055747353471815,0.0176247656345367,-0.0101806772872805,0.0320758335292339,0.0100809643045067,-0.0200737603008747,0.0198321621865034,-0.0008108046022243,0.0134913912042975,0.0012489357031881,0.0090552847832441,0.0004938528290949,0.0081065902486443,-0.0041409260593354,0.0135382171720266,0
-0.0228197611868381,-0.0437842942774295,-0.0010862003546208,-0.0137177221477031,0.0089000910520553,-0.0199879463762044,-0.0053129727020859,-0.006037201732397,0.0062662833370268,-0.0066706552170217,0.0060015358030796,0.0020353563595563,0.003230832517147,-0.002765828045085,-0.0044733048416674,0.0046431208029389,-0.0026554055511951,0.004967123735696,0.0065638963133096,0.0125266555696725,0
0.0874706804752349,-0.0110665373504161,-0.0550615116953849,0.012944946065545,0.0045587858185172,-0.0056275990791618,0.0200007911771535,0.0125664360821247,0.0097859026864171,-0.0057495278306305,-0.0163044165819883,0.0013596481876447,0.0031478649470955,-4.021031782031059e-05,0.0111503368243575,0.0089096138253808,-0.0019479022594168,-0.0136320991441607,0.002716745249927,-0.0045684673823416,0
0.023472910746932,-0.0041983695700764,-0.0268882550299167,-0.0366715788841247,-0.0205399841070175,0.0113040590658783,-0.0008087033056654,-0.0071531487628817,-0.0151514643803238,0.0067196497693657,0.0112007418647408,-0.012740584090352,-0.0183922499418258,-0.0074959341436624,-0.0028646981809288,0.0059878416359424,0.0044946414418518,-0.0032386831007897,0.0013482513604685,-0.0009137951419688,0
0.0528677627444267,-0.0144403045997023,0.0273251459002494,-0.012621802277863,0.0142300957813858,0.0053391843102872,0.0049268179573118,-0.0138994259759783,-0.003784138476476,-0.016098229214549,-0.0133809242397546,0.0036811865866184,0.0097460132092237,0.0017715994035825,-0.006884760223329,-0.0330967307090759,-0.0299131534993648,-0.0192207116633653,-0.020860206335783,0.0001664292649365,0
0.1346977204084396,0.1130350083112716,-0.0140721732750535,-0.0361661314964294,-0.0028743580915033,0.0047777807340025,0.014025742188096,0.0095011722296476,-0.0085892109200358,0.0092081138864159,0.0051086251623928,0.008738799020648,0.0161316525191068,0.0201949719339609,0.0160093028098344,0.0048914151266217,0.0094787431880831,0.0082309702411293,0.0046487650834023,0.0103160599246621,0
0.1003343611955642,0.0081311138346791,-0.04330450668931,-0.0081277713179588,-0.0050167678855359,-0.0416057780385017,0.0165806971490383,0.0057995896786451,-0.0085157062858343,-0.0151257729157805,-0.0034263143315911,-0.0007506648544222,-0.0058254487812519,-0.0171517077833414,0.0081467078998684,-0.0026455032639205,0.0070852320641279,0.0239121261984109,0.0141492169350385,-0.0057211127132177,0
0.1019788905978202,0.0009126596851274,0.010630689561367,-0.0057767168618738,0.011733260937035,-0.0048138303682208,0.0022362053859978,0.0004904047236777,0.0041394480504095,0.0050828079693019,0.0059872162528336,-0.0026729572564363,0.0060419999063014,0.0023541189730167,0.0019101307261735,0.012696691788733,0.0060126115567982,-0.0016892290441319,0.0067096082493662,0.0065274955704808,0
0.0721863955259323,0.0479982793331146,0.014137846417725,0.0073572411201894,-0.0043392432853579,0.0104007497429847,0.0440559908747673,1.6276631868095137e-05,0.014666873961687,0.0060293362475931,0.0062580970115959,0.020083662122488,-0.0007831960101611,0.0026966878212988,0.0106007969006896,0.0050697326660156,0.0018764574779197,0.0178167391568422,0.0127191888168454,0.0039231213741004,0
-0.0247808340936899,0.0678211376070976,-0.0257395561784505,-0.0452068261802196,-0.0111318090930581,-0.0337772592902183,-0.0055965231731534,-0.0136650316417217,-0.0104656321927905,-0.018574146553874,-0.0198529008775949,-0.015084583312273,-0.0151563202962279,-0.0284194350242614,-0.0005432270700111,-0.0003425700706429,-0.0075675202533602,-0.0117091452702879,0.0073542832396924,0.0042193131521344,0
0.0671261399984359,-0.0109861204400658,-0.0307019408792257,-0.0178152173757553,-0.0010291273938491,-0.0035235618706792,0.013240355066955,-0.0031931244302541,0.0065611465834081,0.0226614326238632,-0.0105792535468935,-0.0108995996415615,0.0062879901379346,0.0008916109800338,-0.0018370002508163,0.0043207220733165,0.0001971738238353,0.0013955341419205,0.0023676953278481,-0.0033758864738047,0
-0.0155350053682923,-0.0868729725480079,-0.0756833553314209,0.0223105195909738,-0.0085318917408585,-0.0370256006717681,0.0065333121456205,-0.0040315366350114,0.0058518494479358,-0.0123946918174624,-0.0028784342575818,-0.0119523741304874,-0.0073129246011376,-0.002652168739587,-0.0143672283738851,-0.0024463839363306,-0.0181313026696443,-0.0148679474368691,0.0167218130081892,0.0115417586639523,0
-0.0349771976470947,0.0196931138634681,-0.0053382278420031,-0.008671305142343,-0.0116121964529156,-4.3422791350167245e-05,0.0129177859053015,0.0063640470616519,-0.0079303830862045,-0.0096896979957818,-0.021493038162589,0.0133351488038897,0.0125583466142416,-0.0006965713109821,-0.0131761217489838,0.0034591781441122,0.0125306034460663,0.0214336887001991,-0.0041361590847373,-0.0096572898328304,0
0.0156910736113786,0.0110988458618521,0.0770913213491439,0.005037363152951,-0.0025568488053977,0.0031865569762885,-0.0093243308365345,0.0003319501993246,0.0126970205456018,0.0012184417573735,-0.0036165409255772,0.0157259069383144,0.0148481056094169,0.0070172306150197,0.0123041598126292,0.0161523856222629,0.0229520369321107,0.0086507955566048,0.0199463404715061,0.00754728121683,0
-0.0347099006175994,0.0326991192996501,-0.0150529993698,-0.0175563786178827,0.002491433173418,-0.0177844334393739,0.0203800629824399,-0.017747726291418,0.0094872219488024,0.0078754173591732,-0.0053143915720283,0.0100391367450356,-0.0069093122147023,-0.006238012574613,0.0046827597543597,-0.0044893203303217,-0.0084536578506231,-0.0009397180983796,0.0083975223824381,0.0045434474013745,0
0.0779361054301261,0.0162258744239807,-0.0099575603380799,0.0167303588241338,0.0116959428414702,-0.0002779934729915,-0.0192890055477619,0.0135471494868397,0.0171620920300483,0.0208780206739902,0.0163908097892999,-0.0057217124849557,0.0089010205119848,0.0313682630658149,0.0002927219611592,-0.0005230420501902,-0.0029227552004158,0.0040474794805049,0.0107077974826097,0.0007393225678242,0
-0.0389082171022892,0.0540254488587379,-0.0142137128859758,0.0178148318082094,-0.0134528279304504,0.0005753193399868,0.0129092810675501,0.0054940930567681,-0.0026727921795099,-0.0112030729651451,-0.0066524972207844,0.0027283420786261,-0.0015797308878973,0.0055178306065499,-0.0107817947864532,0.0027668005786836,0.0123520176857709,0.0031375722028315,-0.0107800792902708,-0.0017756447196006,0
-0.1440220773220062,0.01563754491508,-0.0111729856580495,-0.0130410250276327,-0.010509829968214,-0.0019653050694614,0.0109184719622135,0.0063218479044735,0.0125177996233105,0.0138857206329703,0.0069967992603778,0.0115421619266271,0.0073340628296136,-0.0041802362538874,0.0051653310656547,0.00166386005003,0.0075284615159034,0.007280608639121,0.0160588137805461,0.0088570555672049,0
0.0950685292482376,0.011503929272294,0.0069698323495686,-0.0072267497889697,0.0076974215917289,0.0184373445808887,-0.0022327550686895,0.0019446385558694,0.0025364863686263,-0.000192937979591,-0.0042624711059033,-0.0162072796374559,-0.0064062131568789,-0.00631745159626,-0.0035927803255617,-0.0054077478125691,0.0067616999149322,0.0044988794252276,0.0050322338938713,0.0091141583397984,0
0.0349436849355697,-0.0153896287083625,0.0032871346920728,-0.0227941237390041,0.001382672926411,-0.0102411434054374,-0.003842873731628,0.0120593225583434,0.0009810350602492,0.0087642008438706,0.0073561752215027,-0.0130307078361511,-0.0053794761188328,0.0012198232579976,-0.0102521032094955,-0.0091240778565406,-0.0060176658444106,0.0046714940108358,0.0062914071604609,0.0031745752785354,0
0.0446619763970375,0.0017646610504016,0.0201579127460718,-0.0316720120608806,0.0118782818317413,0.0192630980163812,-0.0075458497740328,-0.0098962057381868,-0.0100908391177654,0.0127532323822379,-0.0172891337424516,-0.0027091021183878,0.0083139147609472,-0.0012134838616475,0.0169469695538282,0.0037916689179837,0.0162356663495302,-0.0014890359016135,-0.0377610847353935,-0.0062490124255418,0
-0.0473545528948307,0.028462978079915,0.0192160494625568,0.0266086757183074,-0.0016092461301013,-0.0088342567905783,0.0231007151305675,7.047306280583143e-05,-0.0216206181794405,-0.0128753175958991,0.0168652515858411,0.0050106947310268,-0.0101770339533686,-0.006149030290544,-0.0114960642531514,-0.0063939900137484,-0.0088296867907047,0.0081370556727051,0.0020272452384233,0.006989121902734,0
0.073973998427391,-0.0287155415862798,-0.0001350500242551,0.0008268334204331,0.0069140829145908,0.0088745336979627,-0.0074929827824234,0.0143988328054547,0.0112016955390572,-0.0159288253635168,-0.0157194230705499,-0.0155438613146543,-0.010284966789186,0.0047986921854317,-0.0030337173957377,-0.0217090882360935,-0.0154691934585571,-0.0087535809725523,-0.0025229679886251,0.0013867052039131,0
0.0868014544248581,0.0086697768419981,-0.0268790554255247,-0.0388424135744571,-0.0148598570376634,0.0045204986818134,-0.0115452790632843,-0.0044654831290245,-0.0137362442910671,-0.0142961619421839,-0.0185746271163225,-0.0042774016037583,-0.002114001661539,-0.0084488093852996,-0.004066715016961,-0.0255469251424074,-0.0227957125753164,-0.0113679319620132,-0.009914125315845,-0.00279973144643,0
0.0800305157899856,-0.0883410945534706,0.0402669869363307,-0.0235722437500953,0.0034425060730427,0.0058357417583465,-0.0127313779667019,0.006915143225342,0.0076737678609788,0.0030496886465698,0.0290263388305902,-0.002861411543563,0.0108384182676672,0.0136274630203843,0.0071194591000676,0.0063212793320417,0.0113471057265996,0.0119157750159502,0.0098913889378309,0.0009616662282496,0
-0.0562650859355926,-0.0254210624843835,-0.0421354286372661,-0.0260612238198518,-0.027242662385106,-0.0163024738430976,-0.0151888383552432,-0.0308984704315662,-0.0088780829682946,0.0008040757966227,-0.0159371569752693,0.0254477150738239,0.0343876592814922,0.0197732839733362,-0.0135959144681692,-0.020808158442378,-0.0061388290487229,0.0146900927647948,0.0067073591053485,-0.0073904204182326,0
